alter ego quoteProb
4 22 0.06666667
4 72 0.02702703
5 1 0.03333333
5 6 0.04761905
5 73 0.04761905
5 74 0.04761905
5 13 0.04000000
5 75 0.08333333
5 76 0.02325581
5 77 0.12500000
5 78 0.08333333
5 79 0.08333333
6 1 0.03333333
6 2 0.04347826
6 3 0.02631579
6 5 0.10000000
6 7 0.03846154
6 28 0.08333333
6 13 0.04000000
6 34 0.05263158
6 80 0.03846154
6 81 0.04166667
6 16 0.01960784
6 18 0.05555556
6 82 0.04347826
6 27 0.04761905
6 83 0.16666667
6 8 0.12500000
6 84 0.06666667
6 85 0.04545455
6 86 0.09090909
6 87 0.16666667
6 22 0.06666667
7 1 0.03333333
7 2 0.04347826
7 3 0.02631579
7 6 0.04761905
7 88 0.08333333
7 89 0.12500000
7 22 0.06666667
7 19 0.03571429
7 90 0.04545455
7 16 0.01960784
7 91 0.08333333
7 92 0.07692308
7 93 0.05263158
7 94 0.04166667
7 28 0.08333333
7 13 0.04000000
7 95 0.20000000
7 96 0.14285714
7 97 0.50000000
7 98 0.20000000
7 99 0.20000000
7 100 0.33333333
7 10 0.03125000
7 76 0.02325581
7 15 0.05263158
7 9 0.05882353
8 1 0.03333333
8 2 0.04347826
8 3 0.02631579
8 6 0.04761905
8 101 0.07692308
8 22 0.06666667
8 102 0.33333333
8 28 0.08333333
9 1 0.03333333
9 2 0.04347826
9 3 0.02631579
9 7 0.03846154
9 22 0.06666667
9 103 0.16666667
9 13 0.04000000
9 104 0.06250000
9 41 0.02040816
9 24 0.02380952
9 21 0.02325581
9 105 0.01408451
9 16 0.01960784
9 106 0.03225806
9 107 0.06250000
9 10 0.03125000
9 30 0.03846154
10 1 0.03333333
10 2 0.04347826
10 7 0.03846154
10 9 0.05882353
10 108 0.14285714
10 109 0.50000000
10 34 0.05263158
10 110 0.10000000
10 111 1.00000000
10 112 0.05263158
10 16 0.01960784
10 113 0.07692308
10 24 0.02380952
10 70 0.04347826
10 114 0.16666667
10 115 0.07692308
10 116 0.02631579
10 30 0.03846154
10 117 0.06250000
10 118 0.11111111
10 119 0.11111111
10 120 0.03125000
10 121 0.08333333
10 122 0.07142857
10 123 0.33333333
10 124 0.05882353
10 125 0.09090909
10 126 0.33333333
10 127 0.06666667
10 128 0.02777778
10 129 0.14285714
10 130 0.09090909
11 1 0.03333333
11 2 0.04347826
11 3 0.02631579
11 4 0.04545455
11 131 0.04761905
11 73 0.04761905
11 45 0.03225806
11 132 0.08333333
11 133 0.07142857
11 134 0.02564103
11 135 0.02500000
11 22 0.06666667
11 136 0.07142857
11 20 0.05882353
11 19 0.03571429
11 18 0.05555556
11 137 0.03125000
11 138 0.25000000
11 27 0.04761905
11 25 0.05000000
12 1 0.03333333
12 3 0.02631579
12 139 0.33333333
12 140 0.02941176
12 141 0.12500000
12 142 0.04761905
12 84 0.06666667
12 143 0.03448276
12 144 0.12500000
12 145 0.05555556
12 146 0.03846154
12 147 0.04761905
12 148 0.08333333
12 149 0.07692308
12 150 0.05000000
12 151 0.50000000
12 152 0.03703704
12 153 0.07142857
13 1 0.03333333
13 2 0.04347826
13 3 0.02631579
13 5 0.10000000
13 6 0.04761905
13 7 0.03846154
13 9 0.05882353
13 154 0.33333333
13 155 0.05555556
13 156 0.16666667
13 24 0.02380952
13 157 0.07692308
13 28 0.08333333
13 22 0.06666667
13 158 0.08333333
13 16 0.01960784
13 18 0.05555556
13 159 0.33333333
13 14 0.02777778
13 69 0.03333333
13 45 0.03225806
13 106 0.03225806
13 76 0.02325581
13 153 0.07142857
13 160 0.25000000
14 1 0.03333333
14 13 0.04000000
14 15 0.05263158
14 161 0.11111111
14 162 0.08333333
14 163 0.10000000
14 164 0.14285714
14 123 0.33333333
14 33 0.12500000
14 24 0.02380952
14 165 0.07692308
14 166 0.11111111
14 34 0.05263158
14 167 0.12500000
14 124 0.05882353
14 168 0.06666667
14 110 0.10000000
14 169 0.16666667
14 170 0.20000000
14 171 0.33333333
14 172 0.16666667
14 173 0.50000000
14 174 0.20000000
14 80 0.03846154
14 136 0.07142857
14 112 0.05263158
14 175 1.00000000
14 176 0.05263158
14 107 0.06250000
14 177 0.33333333
14 178 0.16666667
14 179 0.16666667
14 16 0.01960784
14 180 0.50000000
14 181 0.10000000
14 182 0.03448276
15 1 0.03333333
15 7 0.03846154
15 14 0.02777778
15 76 0.02325581
15 183 0.02857143
15 184 0.10000000
15 185 0.03333333
15 186 0.07142857
15 187 0.11111111
15 124 0.05882353
15 33 0.12500000
15 188 0.07692308
15 189 0.06250000
15 190 0.12500000
15 168 0.06666667
15 34 0.05263158
15 191 0.07692308
15 93 0.05263158
15 23 0.01960784
16 1 0.03333333
16 2 0.04347826
16 3 0.02631579
16 6 0.04761905
16 7 0.03846154
16 9 0.05882353
16 10 0.03125000
16 13 0.04000000
16 14 0.02777778
16 192 0.08333333
16 108 0.14285714
16 24 0.02380952
16 193 0.04761905
16 123 0.33333333
16 194 0.04347826
16 195 0.14285714
16 34 0.05263158
16 196 0.02127660
16 197 0.07142857
16 198 0.03448276
16 199 0.06250000
16 30 0.03846154
16 127 0.06666667
16 200 0.04166667
16 77 0.12500000
16 105 0.01408451
16 201 0.03571429
16 202 0.06666667
16 203 0.06666667
16 204 0.02564103
16 205 0.03225806
16 206 0.03571429
16 207 0.06250000
16 208 0.08333333
16 209 0.16666667
16 210 0.04000000
16 33 0.12500000
16 211 0.07142857
16 212 0.03703704
16 213 0.04347826
16 214 0.04545455
16 215 0.03846154
16 216 0.05000000
16 56 0.02857143
16 217 0.07692308
16 218 0.04347826
16 219 0.03333333
16 220 0.16666667
16 129 0.14285714
16 221 0.08333333
16 222 0.07142857
17 1 0.03333333
17 115 0.07692308
17 24 0.02380952
17 34 0.05263158
17 223 0.16666667
17 224 0.12500000
17 225 0.33333333
18 1 0.03333333
18 2 0.04347826
18 3 0.02631579
18 6 0.04761905
18 11 0.05000000
18 13 0.04000000
18 25 0.05000000
18 39 0.03571429
18 26 0.33333333
18 226 0.50000000
18 23 0.01960784
18 38 0.04000000
18 227 0.06250000
18 21 0.02325581
18 27 0.04761905
18 19 0.03571429
18 22 0.06666667
18 228 0.08333333
19 1 0.03333333
19 2 0.04347826
19 3 0.02631579
19 7 0.03846154
19 11 0.05000000
19 18 0.05555556
19 229 0.33333333
19 230 0.07142857
19 38 0.04000000
19 231 0.08333333
19 20 0.05882353
19 27 0.04761905
19 70 0.04347826
19 137 0.03125000
19 232 0.50000000
19 186 0.07142857
19 120 0.03125000
19 82 0.04347826
19 233 0.02222222
19 234 0.14285714
19 235 0.07142857
19 236 0.50000000
19 237 0.03333333
19 238 0.05882353
19 239 0.04761905
19 240 0.05882353
19 41 0.02040816
19 86 0.09090909
20 1 0.03333333
20 2 0.04347826
20 3 0.02631579
20 11 0.05000000
20 19 0.03571429
20 233 0.02222222
20 228 0.08333333
20 81 0.04166667
20 50 0.03846154
20 241 0.03448276
20 41 0.02040816
20 242 0.25000000
20 106 0.03225806
20 243 0.03703704
20 43 0.10000000
20 244 0.12500000
20 22 0.06666667
21 1 0.03333333
21 3 0.02631579
21 9 0.05882353
21 18 0.05555556
21 245 0.09090909
21 246 0.08333333
21 40 0.03703704
21 25 0.05000000
21 46 0.02777778
21 41 0.02040816
21 54 0.03125000
21 247 0.50000000
21 248 0.06666667
21 47 0.14285714
21 249 0.50000000
21 250 0.09090909
21 251 0.07142857
21 223 0.16666667
21 252 0.12500000
21 253 1.00000000
21 23 0.01960784
21 50 0.03846154
21 254 0.06666667
21 105 0.01408451
21 255 0.05555556
21 210 0.04000000
21 214 0.04545455
21 206 0.03571429
21 55 0.06666667
21 157 0.07692308
21 256 0.07142857
21 107 0.06250000
21 91 0.08333333
21 239 0.04761905
21 257 0.08333333
21 258 0.20000000
21 259 0.05555556
21 59 0.05263158
21 260 0.10000000
21 39 0.03571429
21 103 0.16666667
21 104 0.06250000
21 261 1.00000000
22 1 0.03333333
22 2 0.04347826
22 3 0.02631579
22 4 0.04545455
22 6 0.04761905
22 7 0.03846154
22 8 0.12500000
22 9 0.05882353
22 11 0.05000000
22 13 0.04000000
22 18 0.05555556
22 20 0.05882353
22 27 0.04761905
22 38 0.04000000
22 32 0.33333333
23 1 0.03333333
23 3 0.02631579
23 15 0.05263158
23 18 0.05555556
23 21 0.02325581
23 262 0.25000000
23 263 0.07692308
23 240 0.05882353
23 264 0.16666667
23 38 0.04000000
23 265 0.12500000
23 266 0.25000000
23 227 0.06250000
23 54 0.03125000
23 182 0.03448276
23 134 0.02564103
23 135 0.02500000
23 25 0.05000000
23 43 0.10000000
23 246 0.08333333
23 45 0.03225806
23 267 0.05263158
23 268 0.04166667
23 39 0.03571429
23 143 0.03448276
23 269 0.04000000
23 270 0.06250000
23 271 0.04545455
23 272 0.33333333
23 46 0.02777778
23 44 0.05555556
23 42 0.01960784
23 273 0.20000000
23 80 0.03846154
23 196 0.02127660
23 255 0.05555556
23 274 0.03846154
23 275 0.09090909
23 276 0.07142857
23 50 0.03846154
23 277 0.14285714
23 278 0.09090909
23 279 0.10000000
23 97 0.50000000
23 280 0.10000000
23 203 0.06666667
23 230 0.07142857
23 281 0.50000000
23 282 0.04761905
23 283 0.33333333
23 284 0.05555556
24 1 0.03333333
24 2 0.04347826
24 9 0.05882353
24 10 0.03125000
24 13 0.04000000
24 14 0.02777778
24 16 0.01960784
24 17 0.14285714
24 108 0.14285714
24 285 0.12500000
24 109 0.50000000
24 286 0.16666667
24 182 0.03448276
24 34 0.05263158
24 176 0.05263158
24 287 0.04545455
24 288 0.33333333
24 263 0.07692308
24 289 0.05000000
24 115 0.07692308
24 290 0.09090909
24 167 0.12500000
24 70 0.04347826
24 291 0.07692308
24 119 0.11111111
24 292 0.50000000
24 124 0.05882353
24 58 0.03030303
24 30 0.03846154
24 168 0.06666667
24 33 0.12500000
24 116 0.02631579
24 293 0.07692308
24 294 1.00000000
24 174 0.20000000
24 295 0.25000000
24 110 0.10000000
24 120 0.03125000
24 121 0.08333333
24 296 0.16666667
24 297 0.09090909
24 112 0.05263158
25 1 0.03333333
25 11 0.05000000
25 18 0.05555556
25 21 0.02325581
25 23 0.01960784
25 26 0.33333333
25 227 0.06250000
25 39 0.03571429
25 287 0.04545455
25 265 0.12500000
25 298 0.14285714
25 299 0.03030303
25 300 0.09090909
25 301 0.16666667
25 62 0.03846154
25 302 0.33333333
25 126 0.33333333
25 60 0.33333333
25 303 0.03846154
25 238 0.05882353
26 1 0.03333333
26 18 0.05555556
26 25 0.05000000
27 1 0.03333333
27 3 0.02631579
27 6 0.04761905
27 11 0.05000000
27 18 0.05555556
27 19 0.03571429
27 22 0.06666667
27 95 0.20000000
27 238 0.05882353
27 304 0.33333333
27 235 0.07142857
27 70 0.04347826
27 186 0.07142857
27 232 0.50000000
27 230 0.07142857
27 38 0.04000000
27 305 0.06666667
27 86 0.09090909
27 275 0.09090909
27 306 0.07692308
27 307 0.11111111
28 1 0.03333333
28 3 0.02631579
28 6 0.04761905
28 7 0.03846154
28 8 0.12500000
28 13 0.04000000
28 34 0.05263158
28 233 0.02222222
28 182 0.03448276
28 308 0.05000000
28 309 0.33333333
28 280 0.10000000
29 1 0.03333333
29 310 0.20000000
29 311 0.12500000
29 312 0.08333333
29 313 0.05000000
29 314 0.05263158
29 147 0.04761905
29 315 0.11111111
29 316 0.03448276
30 1 0.03333333
30 9 0.05882353
30 10 0.03125000
30 16 0.01960784
30 24 0.02380952
30 317 0.10000000
30 318 1.00000000
30 319 0.50000000
30 320 0.16666667
30 321 0.05000000
30 322 0.04347826
30 323 0.10000000
30 324 0.11111111
30 49 0.02500000
30 325 0.10000000
30 326 0.16666667
30 178 0.16666667
30 34 0.05263158
30 196 0.02127660
30 327 0.04166667
30 328 0.12500000
30 218 0.04347826
30 200 0.04166667
30 211 0.07142857
30 194 0.04347826
30 201 0.03571429
31 1 0.03333333
31 329 0.04347826
31 45 0.03225806
31 330 0.08333333
31 259 0.05555556
31 251 0.07142857
31 104 0.06250000
31 331 0.04545455
31 202 0.06666667
31 157 0.07692308
31 332 0.02564103
31 333 0.01923077
31 334 0.06666667
31 54 0.03125000
31 335 0.05263158
31 336 0.08333333
31 245 0.09090909
31 337 0.08333333
31 338 0.08333333
31 339 0.04166667
31 340 0.05882353
31 241 0.03448276
32 2 0.04347826
32 22 0.06666667
32 341 0.03030303
33 2 0.04347826
33 14 0.02777778
33 15 0.05263158
33 16 0.01960784
33 24 0.02380952
33 34 0.05263158
33 120 0.03125000
33 169 0.16666667
34 2 0.04347826
34 3 0.02631579
34 6 0.04761905
34 10 0.03125000
34 14 0.02777778
34 15 0.05263158
34 16 0.01960784
34 17 0.14285714
34 24 0.02380952
34 28 0.08333333
34 30 0.03846154
34 33 0.12500000
34 308 0.05000000
34 108 0.14285714
34 342 0.50000000
34 343 0.20000000
34 182 0.03448276
34 55 0.06666667
34 70 0.04347826
35 2 0.04347826
36 2 0.04347826
37 2 0.04347826
38 2 0.04347826
38 18 0.05555556
38 19 0.03571429
38 22 0.06666667
38 23 0.01960784
38 27 0.04761905
38 344 0.06250000
38 345 0.50000000
38 51 0.04545455
38 270 0.06250000
38 237 0.03333333
38 231 0.08333333
38 233 0.02222222
38 346 0.09090909
38 347 0.07692308
38 275 0.09090909
38 348 0.14285714
38 241 0.03448276
38 254 0.06666667
38 349 0.12500000
38 350 0.14285714
38 351 0.05555556
38 352 0.07142857
38 330 0.08333333
38 353 0.08333333
39 3 0.02631579
39 18 0.05555556
39 21 0.02325581
39 23 0.01960784
39 25 0.05000000
39 354 0.02500000
39 46 0.02777778
39 227 0.06250000
39 52 0.02631579
39 105 0.01408451
39 250 0.09090909
39 313 0.05000000
39 42 0.01960784
39 245 0.09090909
39 240 0.05882353
39 246 0.08333333
39 43 0.10000000
39 355 0.02500000
39 356 0.03030303
39 357 0.12500000
39 314 0.05263158
39 332 0.02564103
39 358 0.05555556
39 107 0.06250000
39 41 0.02040816
39 45 0.03225806
39 265 0.12500000
39 50 0.03846154
40 3 0.02631579
40 21 0.02325581
40 359 0.20000000
40 54 0.03125000
40 55 0.06666667
40 336 0.08333333
40 268 0.04166667
40 354 0.02500000
40 293 0.07692308
40 360 0.20000000
40 46 0.02777778
40 361 0.05882353
40 56 0.02857143
40 362 0.06250000
40 363 0.08333333
40 364 0.09090909
40 49 0.02500000
40 47 0.14285714
40 42 0.01960784
40 365 0.11111111
40 355 0.02500000
40 105 0.01408451
40 157 0.07692308
40 58 0.03030303
40 203 0.06666667
40 366 0.25000000
40 367 0.03448276
41 3 0.02631579
41 9 0.05882353
41 19 0.03571429
41 20 0.05882353
41 21 0.02325581
41 39 0.03571429
41 354 0.02500000
41 353 0.08333333
41 87 0.16666667
41 368 0.04347826
41 245 0.09090909
41 262 0.25000000
41 260 0.10000000
41 358 0.05555556
41 134 0.02564103
41 270 0.06250000
41 54 0.03125000
41 369 0.09090909
41 250 0.09090909
41 370 0.16666667
41 371 0.07142857
41 210 0.04000000
41 194 0.04347826
41 50 0.03846154
41 372 0.07142857
41 135 0.02500000
41 246 0.08333333
41 332 0.02564103
41 103 0.16666667
41 51 0.04545455
41 373 0.10000000
41 62 0.03846154
41 48 0.14285714
41 46 0.02777778
41 374 1.00000000
41 106 0.03225806
41 94 0.04166667
41 375 0.20000000
41 238 0.05882353
41 376 0.03448276
41 377 0.10000000
41 334 0.06666667
41 247 0.50000000
41 378 0.02702703
41 379 0.20000000
41 355 0.02500000
41 47 0.14285714
41 191 0.07692308
41 235 0.07142857
42 3 0.02631579
42 23 0.01960784
42 39 0.03571429
42 40 0.03703704
42 303 0.03846154
42 380 0.11111111
42 381 0.04347826
42 105 0.01408451
42 382 0.05882353
42 372 0.07142857
42 271 0.04545455
42 383 0.07692308
42 384 0.04166667
42 385 0.07142857
42 386 0.07692308
42 387 0.07692308
42 356 0.03030303
42 388 0.10000000
42 389 0.03571429
42 50 0.03846154
42 390 0.04000000
42 391 0.08333333
42 314 0.05263158
42 392 0.06250000
42 104 0.06250000
42 245 0.09090909
42 333 0.01923077
42 393 0.03846154
42 332 0.02564103
42 44 0.05555556
42 394 0.50000000
42 378 0.02702703
42 395 0.10000000
42 396 0.02777778
42 397 0.14285714
42 337 0.08333333
42 355 0.02500000
42 398 0.12500000
42 354 0.02500000
42 45 0.03225806
42 134 0.02564103
42 335 0.05263158
42 157 0.07692308
42 399 0.07142857
42 400 0.08333333
42 338 0.08333333
42 401 0.04545455
42 84 0.06666667
42 402 0.12500000
42 403 0.14285714
42 404 0.06250000
43 3 0.02631579
43 20 0.05882353
43 23 0.01960784
43 39 0.03571429
43 269 0.04000000
43 46 0.02777778
43 405 0.20000000
43 282 0.04761905
43 230 0.07142857
43 240 0.05882353
44 3 0.02631579
44 23 0.01960784
44 42 0.01960784
44 341 0.03030303
44 406 0.25000000
44 407 0.07692308
44 408 0.10000000
44 332 0.02564103
44 409 0.06250000
44 410 0.04761905
44 386 0.07692308
44 411 0.12500000
44 412 0.08333333
44 135 0.02500000
44 52 0.02631579
44 383 0.07692308
44 413 0.05555556
44 414 0.10000000
45 3 0.02631579
45 11 0.05000000
45 13 0.04000000
45 23 0.01960784
45 31 0.04545455
45 39 0.03571429
45 42 0.01960784
45 415 0.04166667
45 399 0.07142857
45 73 0.04761905
45 333 0.01923077
45 416 0.10000000
45 355 0.02500000
45 417 0.12500000
45 418 0.07692308
45 251 0.07142857
45 419 0.14285714
45 227 0.06250000
45 420 0.06250000
45 421 0.25000000
45 50 0.03846154
45 422 0.12500000
45 54 0.03125000
45 191 0.07692308
45 423 0.16666667
45 362 0.06250000
45 424 1.00000000
45 349 0.12500000
45 425 0.09090909
45 133 0.07142857
45 259 0.05555556
46 3 0.02631579
46 4 0.04545455
46 21 0.02325581
46 23 0.01960784
46 39 0.03571429
46 40 0.03703704
46 41 0.02040816
46 43 0.10000000
46 59 0.05263158
46 399 0.07142857
46 72 0.02702703
46 62 0.03846154
46 58 0.03030303
46 426 0.11111111
46 354 0.02500000
46 64 0.05882353
46 57 0.03571429
46 373 0.10000000
46 71 0.07692308
46 414 0.10000000
46 69 0.03333333
46 81 0.04166667
46 66 0.07142857
46 427 0.05882353
46 282 0.04761905
46 428 0.33333333
46 429 0.03125000
46 68 0.06250000
46 351 0.05555556
46 241 0.03448276
46 430 0.07692308
46 246 0.08333333
46 431 0.08333333
46 52 0.02631579
46 432 0.09090909
46 48 0.14285714
47 3 0.02631579
47 21 0.02325581
47 40 0.03703704
47 41 0.02040816
47 433 0.11111111
47 337 0.08333333
47 104 0.06250000
48 3 0.02631579
48 41 0.02040816
48 46 0.02777778
48 296 0.16666667
48 332 0.02564103
48 434 0.02857143
48 367 0.03448276
49 3 0.02631579
49 30 0.03846154
49 40 0.03703704
49 54 0.03125000
49 76 0.02325581
49 185 0.03333333
49 269 0.04000000
49 344 0.06250000
49 241 0.03448276
49 92 0.07692308
49 303 0.03846154
49 328 0.12500000
49 206 0.03571429
49 435 0.16666667
49 55 0.06666667
49 293 0.07692308
49 436 0.33333333
49 105 0.01408451
49 116 0.02631579
49 390 0.04000000
49 437 0.12500000
49 128 0.02777778
49 361 0.05882353
49 79 0.08333333
49 201 0.03571429
49 274 0.03846154
49 317 0.10000000
49 321 0.05000000
49 327 0.04166667
49 438 0.08333333
49 439 0.05000000
49 213 0.04347826
49 202 0.06666667
49 440 0.25000000
49 325 0.10000000
49 322 0.04347826
49 441 0.07692308
49 56 0.02857143
49 442 0.33333333
49 363 0.08333333
50 3 0.02631579
50 20 0.05882353
50 21 0.02325581
50 23 0.01960784
50 39 0.03571429
50 41 0.02040816
50 42 0.01960784
50 45 0.03225806
50 259 0.05555556
50 368 0.04347826
50 52 0.02631579
50 228 0.08333333
50 81 0.04166667
50 241 0.03448276
50 354 0.02500000
50 443 0.06666667
50 444 0.10000000
50 191 0.07692308
50 245 0.09090909
50 324 0.11111111
50 367 0.03448276
50 338 0.08333333
50 271 0.04545455
50 314 0.05263158
50 404 0.06250000
50 333 0.01923077
51 3 0.02631579
51 38 0.04000000
51 41 0.02040816
51 445 0.09090909
51 446 0.04166667
51 105 0.01408451
51 56 0.02857143
51 447 0.07142857
51 354 0.02500000
51 353 0.08333333
51 54 0.03125000
51 448 0.33333333
51 449 0.50000000
51 368 0.04347826
51 278 0.09090909
51 366 0.25000000
51 450 0.33333333
51 338 0.08333333
51 257 0.08333333
51 451 0.08333333
51 340 0.05882353
51 269 0.04000000
52 3 0.02631579
52 39 0.03571429
52 44 0.05555556
52 46 0.02777778
52 50 0.03846154
52 452 0.03703704
52 453 0.20000000
52 228 0.08333333
52 241 0.03448276
52 81 0.04166667
52 351 0.05555556
52 269 0.04000000
52 182 0.03448276
52 128 0.02777778
52 454 0.03225806
52 333 0.01923077
52 133 0.07142857
52 365 0.11111111
52 340 0.05882353
52 254 0.06666667
52 455 0.11111111
52 456 0.11111111
52 146 0.03846154
52 457 0.07692308
52 362 0.06250000
52 367 0.03448276
52 458 0.05555556
52 157 0.07692308
52 335 0.05263158
52 248 0.06666667
52 135 0.02500000
52 316 0.03448276
52 459 0.09090909
52 402 0.12500000
52 287 0.04545455
52 460 0.03448276
52 413 0.05555556
52 461 0.33333333
53 3 0.02631579
53 72 0.02702703
54 3 0.02631579
54 21 0.02325581
54 23 0.01960784
54 31 0.04545455
54 40 0.03703704
54 41 0.02040816
54 45 0.03225806
54 49 0.02500000
54 51 0.04545455
54 187 0.11111111
54 124 0.05882353
54 87 0.16666667
54 183 0.02857143
54 354 0.02500000
54 189 0.06250000
54 268 0.04166667
54 454 0.03225806
54 346 0.09090909
54 76 0.02325581
54 329 0.04347826
54 331 0.04545455
54 185 0.03333333
54 462 0.16666667
54 378 0.02702703
54 463 1.00000000
54 333 0.01923077
54 464 0.07142857
54 316 0.03448276
54 465 0.25000000
54 191 0.07692308
54 466 0.05555556
54 467 0.05000000
55 3 0.02631579
55 21 0.02325581
55 34 0.05263158
55 40 0.03703704
55 49 0.02500000
55 468 0.03333333
55 360 0.20000000
55 105 0.01408451
55 259 0.05555556
55 317 0.10000000
55 469 0.33333333
55 324 0.11111111
55 201 0.03571429
55 56 0.02857143
55 128 0.02777778
56 3 0.02631579
56 16 0.01960784
56 40 0.03703704
56 49 0.02500000
56 51 0.04545455
56 55 0.06666667
56 470 0.05882353
56 335 0.05263158
56 251 0.07142857
56 392 0.06250000
56 332 0.02564103
56 471 0.12500000
56 360 0.20000000
56 364 0.09090909
56 327 0.04166667
56 472 0.09090909
56 289 0.05000000
56 207 0.06250000
56 202 0.06666667
56 196 0.02127660
56 473 0.33333333
56 212 0.03703704
56 213 0.04347826
56 390 0.04000000
56 293 0.07692308
56 201 0.03571429
56 128 0.02777778
56 194 0.04347826
56 437 0.12500000
56 105 0.01408451
56 133 0.07142857
56 474 0.25000000
56 210 0.04000000
56 77 0.12500000
56 214 0.04545455
57 4 0.04545455
57 46 0.02777778
57 62 0.03846154
57 58 0.03030303
57 475 0.08333333
57 65 0.05555556
57 476 0.10000000
57 477 0.09090909
57 478 0.50000000
57 479 0.11111111
57 480 0.09090909
57 59 0.05263158
57 282 0.04761905
57 69 0.03333333
57 426 0.11111111
57 72 0.02702703
57 481 0.06666667
57 64 0.05882353
57 66 0.07142857
57 373 0.10000000
57 482 0.16666667
57 483 0.04000000
57 484 0.06250000
57 485 0.06666667
57 420 0.06250000
57 486 0.06666667
57 231 0.08333333
57 487 0.09090909
58 4 0.04545455
58 24 0.02380952
58 40 0.03703704
58 46 0.02777778
58 57 0.03571429
58 72 0.02702703
58 59 0.05263158
58 64 0.05882353
58 66 0.07142857
58 69 0.03333333
58 488 1.00000000
58 62 0.03846154
58 426 0.11111111
58 282 0.04761905
58 373 0.10000000
58 192 0.08333333
58 286 0.16666667
58 351 0.05555556
58 393 0.03846154
58 489 0.05882353
58 67 0.07142857
58 490 0.25000000
58 491 0.10000000
58 255 0.05555556
58 439 0.05000000
58 492 0.33333333
58 493 1.00000000
58 206 0.03571429
58 494 1.00000000
58 124 0.05882353
58 107 0.06250000
58 495 0.05263158
58 112 0.05263158
59 4 0.04545455
59 21 0.02325581
59 46 0.02777778
59 57 0.03571429
59 58 0.03030303
59 64 0.05882353
59 66 0.07142857
59 71 0.07692308
59 69 0.03333333
59 282 0.04761905
59 62 0.03846154
59 426 0.11111111
59 72 0.02702703
59 430 0.07692308
59 496 0.50000000
59 497 0.16666667
59 498 0.16666667
59 256 0.07142857
59 499 0.12500000
60 4 0.04545455
60 25 0.05000000
60 485 0.06666667
61 4 0.04545455
61 470 0.05882353
61 64 0.05882353
61 244 0.12500000
61 500 0.05882353
61 68 0.06250000
61 132 0.08333333
61 501 0.05882353
61 485 0.06666667
61 502 1.00000000
62 4 0.04545455
62 25 0.05000000
62 41 0.02040816
62 46 0.02777778
62 57 0.03571429
62 58 0.03030303
62 59 0.05263158
62 503 0.07142857
62 63 0.10000000
62 64 0.05882353
62 504 0.03448276
62 373 0.10000000
62 341 0.03030303
62 505 0.10000000
62 371 0.07142857
62 140 0.02941176
62 185 0.03333333
62 145 0.05555556
62 267 0.05263158
62 150 0.05000000
62 203 0.06666667
62 72 0.02702703
62 71 0.07692308
62 66 0.07142857
62 476 0.10000000
62 67 0.07142857
63 4 0.04545455
63 62 0.03846154
63 427 0.05882353
63 506 0.14285714
63 507 0.06250000
63 508 0.08333333
63 150 0.05000000
63 71 0.07692308
63 509 0.11111111
63 476 0.10000000
64 4 0.04545455
64 46 0.02777778
64 57 0.03571429
64 58 0.03030303
64 59 0.05263158
64 61 0.10000000
64 62 0.03846154
