alter ego quoteProb
29 17 0.14285714
29 18 0.05882353
29 30 0.10000000
29 31 0.07142857
29 33 0.07142857
29 35 0.10000000
29 36 0.16666667
29 37 0.11111111
29 38 0.20000000
30 11 0.07142857
30 13 0.12500000
30 15 0.04166667
30 23 0.09090909
30 27 0.11111111
30 29 0.10000000
30 32 0.10000000
30 33 0.07142857
30 34 0.12500000
30 35 0.10000000
31 6 0.16666667
31 12 0.10000000
31 15 0.04166667
31 18 0.05882353
31 20 0.12500000
31 23 0.09090909
31 25 0.50000000
31 29 0.10000000
31 33 0.07142857
31 34 0.12500000
31 35 0.10000000
31 36 0.16666667
31 37 0.11111111
31 38 0.20000000
32 8 0.11111111
32 18 0.05882353
32 24 0.25000000
32 27 0.11111111
32 28 0.11111111
32 30 0.10000000
32 33 0.07142857
32 34 0.12500000
32 35 0.10000000
32 38 0.20000000
33 10 0.06666667
33 15 0.04166667
33 18 0.05882353
33 23 0.09090909
33 26 0.20000000
33 29 0.10000000
33 30 0.10000000
33 31 0.07142857
33 32 0.10000000
33 34 0.12500000
33 35 0.10000000
33 36 0.16666667
33 37 0.11111111
33 38 0.20000000
34 12 0.10000000
34 27 0.11111111
34 30 0.10000000
34 31 0.07142857
34 32 0.10000000
34 33 0.07142857
34 35 0.10000000
34 37 0.11111111
35 11 0.07142857
35 28 0.11111111
35 29 0.10000000
35 30 0.10000000
35 31 0.07142857
35 32 0.10000000
35 33 0.07142857
35 34 0.12500000
35 36 0.16666667
35 37 0.11111111
36 15 0.04166667
36 29 0.10000000
36 31 0.07142857
36 33 0.07142857
36 35 0.10000000
36 37 0.11111111
37 15 0.04166667
37 27 0.11111111
37 28 0.11111111
37 29 0.10000000
37 31 0.07142857
37 33 0.07142857
37 34 0.12500000
37 35 0.10000000
37 36 0.16666667
38 28 0.11111111
38 29 0.10000000
38 31 0.07142857
38 32 0.10000000
38 33 0.07142857
