alter ego quoteProb
29 13 0.07692308
32 21 0.07692308
32 29 0.07692308
32 11 0.07692308
32 30 0.07692308
32 5 0.07692308
32 16 0.07692308
32 24 0.07692308
32 2 0.07692308
32 10 0.07692308
32 9 0.07142857
32 20 0.06666667
32 23 0.07692308
32 26 0.07142857
21 32 0.07692308
21 9 0.07142857
21 30 0.07692308
21 16 0.07692308
21 23 0.07692308
21 20 0.06666667
21 1 0.07142857
21 24 0.07692308
21 26 0.07142857
21 2 0.07692308
21 10 0.07692308
21 5 0.07692308
21 18 0.06666667
19 4 0.07692308
19 22 0.07142857
19 2 0.07692308
19 3 0.07692308
19 10 0.07692308
19 31 0.07692308
19 30 0.07692308
19 17 0.07692308
19 14 0.07692308
19 20 0.06666667
19 5 0.07692308
19 15 0.07692308
19 13 0.07692308
4 19 0.07692308
4 30 0.07692308
4 20 0.06666667
4 17 0.07692308
4 8 0.07692308
4 22 0.07142857
4 5 0.07692308
4 13 0.07692308
4 31 0.07692308
4 15 0.07692308
4 16 0.07692308
4 2 0.07692308
4 14 0.07692308
26 23 0.07692308
26 3 0.07692308
26 17 0.07692308
26 25 0.07692308
26 10 0.07692308
26 16 0.07692308
26 21 0.07692308
26 24 0.07692308
26 8 0.07692308
26 9 0.07142857
26 7 0.07692308
26 31 0.07692308
26 32 0.07692308
26 22 0.07142857
23 26 0.07142857
23 16 0.07692308
23 10 0.07692308
23 13 0.07692308
23 21 0.07692308
23 24 0.07692308
23 22 0.07142857
23 7 0.07692308
23 9 0.07142857
23 25 0.07692308
23 32 0.07692308
23 8 0.07692308
23 3 0.07692308
