alter ego quoteProb
20 49 0.03448276
20 53 0.03846154
20 52 0.03448276
21 2 0.07692308
21 6 0.03333333
21 7 0.02702703
21 8 0.02777778
21 14 0.08333333
21 16 0.02500000
21 0 0.03703704
21 11 0.03703704
21 21 0.03846154
21 22 0.07692308
21 26 0.04545455
21 37 0.05263158
21 39 0.03448276
21 44 0.04761905
21 52 0.03448276
21 54 0.09090909
21 23 0.16666667
21 24 0.03333333
21 25 0.05263158
21 28 0.04000000
21 32 0.12500000
21 36 0.06250000
21 41 0.04545455
21 46 0.03125000
21 48 0.02380952
21 50 0.07142857
22 6 0.03333333
22 7 0.02702703
22 8 0.02777778
22 16 0.02500000
22 21 0.03846154
22 5 0.04347826
22 22 0.07692308
22 23 0.16666667
22 30 0.04761905
22 39 0.03448276
22 44 0.04761905
22 51 0.02941176
22 48 0.02380952
23 7 0.02702703
23 8 0.02777778
23 22 0.07692308
23 21 0.03846154
23 41 0.04545455
23 46 0.03125000
24 0 0.03703704
24 5 0.04347826
24 7 0.02702703
24 8 0.02777778
24 9 0.03703704
24 13 0.03448276
24 16 0.02500000
24 19 0.03225806
24 11 0.03703704
24 15 0.05882353
24 21 0.03846154
24 24 0.03333333
24 28 0.04000000
24 29 0.04761905
24 30 0.04761905
24 36 0.06250000
24 39 0.03448276
24 41 0.04545455
24 43 0.04347826
24 44 0.04761905
24 45 0.04166667
24 46 0.03125000
24 47 0.04761905
24 48 0.02380952
24 49 0.03448276
24 51 0.02941176
24 52 0.03448276
24 53 0.03846154
24 31 0.05555556
24 33 0.04545455
25 0 0.03703704
25 1 0.05555556
25 9 0.03703704
25 11 0.03703704
25 13 0.03448276
25 20 0.06250000
25 3 0.06666667
25 7 0.02702703
25 21 0.03846154
25 25 0.05263158
25 27 0.04761905
25 28 0.04000000
25 29 0.04761905
25 33 0.04545455
25 42 0.04761905
25 43 0.04347826
25 44 0.04761905
25 46 0.03125000
25 49 0.03448276
26 0 0.03703704
26 1 0.05555556
26 2 0.07692308
26 13 0.03448276
26 14 0.08333333
26 16 0.02500000
26 18 0.04545455
26 19 0.03225806
26 21 0.03846154
26 3 0.06666667
26 26 0.04545455
26 30 0.04761905
26 31 0.05555556
26 33 0.04545455
26 34 0.05263158
26 48 0.02380952
26 49 0.03448276
26 50 0.07142857
26 51 0.02941176
26 52 0.03448276
26 39 0.03448276
26 46 0.03125000
27 9 0.03703704
27 11 0.03703704
27 12 0.06666667
27 13 0.03448276
27 18 0.04545455
27 25 0.05263158
27 4 0.14285714
27 7 0.02702703
27 27 0.04761905
27 28 0.04000000
27 33 0.04545455
27 34 0.05263158
27 42 0.04761905
27 43 0.04347826
27 44 0.04761905
27 46 0.03125000
27 48 0.02380952
27 49 0.03448276
27 52 0.03448276
27 36 0.06250000
27 53 0.03846154
28 0 0.03703704
28 5 0.04347826
28 9 0.03703704
28 11 0.03703704
28 16 0.02500000
28 19 0.03225806
28 24 0.03333333
28 25 0.05263158
28 27 0.04761905
28 2 0.07692308
28 13 0.03448276
28 14 0.08333333
28 15 0.05882353
28 21 0.03846154
28 32 0.12500000
28 39 0.03448276
28 42 0.04761905
28 43 0.04347826
28 44 0.04761905
28 45 0.04166667
28 46 0.03125000
28 48 0.02380952
28 49 0.03448276
28 53 0.03846154
28 34 0.05263158
29 0 0.03703704
29 3 0.06666667
29 7 0.02702703
29 8 0.02777778
29 11 0.03703704
29 13 0.03448276
29 24 0.03333333
29 25 0.05263158
29 16 0.02500000
29 29 0.04761905
29 32 0.12500000
29 36 0.06250000
29 41 0.04545455
29 43 0.04347826
29 46 0.03125000
29 47 0.04761905
29 49 0.03448276
29 52 0.03448276
29 53 0.03846154
29 30 0.04761905
29 33 0.04545455
30 0 0.03703704
30 5 0.04347826
30 7 0.02702703
30 8 0.02777778
30 16 0.02500000
30 18 0.04545455
30 19 0.03225806
30 22 0.07692308
30 24 0.03333333
30 26 0.04545455
30 11 0.03703704
30 29 0.04761905
30 30 0.04761905
30 31 0.05555556
30 34 0.05263158
30 39 0.03448276
30 44 0.04761905
30 45 0.04166667
30 47 0.04761905
30 48 0.02380952
30 51 0.02941176
31 0 0.03703704
31 1 0.05555556
31 8 0.02777778
31 13 0.03448276
31 16 0.02500000
31 18 0.04545455
31 19 0.03225806
31 20 0.06250000
31 26 0.04545455
31 30 0.04761905
31 7 0.02702703
31 24 0.03333333
31 31 0.05555556
31 34 0.05263158
31 41 0.04545455
31 48 0.02380952
31 49 0.03448276
31 51 0.02941176
32 28 0.04000000
32 29 0.04761905
32 7 0.02702703
32 16 0.02500000
32 18 0.04545455
32 21 0.03846154
32 32 0.12500000
32 48 0.02380952
33 11 0.03703704
33 12 0.06666667
33 13 0.03448276
33 18 0.04545455
33 19 0.03225806
33 20 0.06250000
33 25 0.05263158
33 26 0.04545455
33 27 0.04761905
33 4 0.14285714
33 7 0.02702703
33 14 0.08333333
33 16 0.02500000
33 24 0.03333333
33 29 0.04761905
33 33 0.04545455
33 36 0.06250000
33 38 0.05263158
33 47 0.04761905
33 48 0.02380952
33 51 0.02941176
33 42 0.04761905
34 0 0.03703704
34 11 0.03703704
34 16 0.02500000
34 18 0.04545455
34 19 0.03225806
34 26 0.04545455
34 27 0.04761905
34 30 0.04761905
34 31 0.05555556
34 1 0.05555556
34 7 0.02702703
34 12 0.06666667
34 28 0.04000000
34 34 0.05263158
34 48 0.02380952
34 49 0.03448276
34 51 0.02941176
34 52 0.03448276
34 53 0.03846154
35 4 0.14285714
35 6 0.03333333
35 8 0.02777778
35 16 0.02500000
35 17 0.08333333
35 19 0.03225806
35 35 0.07692308
35 37 0.05263158
35 38 0.05263158
35 39 0.03448276
35 42 0.04761905
35 48 0.02380952
35 51 0.02941176
36 1 0.05555556
36 7 0.02702703
36 8 0.02777778
36 18 0.04545455
36 24 0.03333333
36 29 0.04761905
36 33 0.04545455
36 4 0.14285714
36 16 0.02500000
36 21 0.03846154
36 27 0.04761905
36 36 0.06250000
36 41 0.04545455
36 43 0.04347826
36 49 0.03448276
36 52 0.03448276
37 6 0.03333333
37 8 0.02777778
37 16 0.02500000
37 17 0.08333333
37 19 0.03225806
37 21 0.03846154
37 35 0.07692308
37 7 0.02702703
37 38 0.05263158
37 39 0.03448276
37 40 0.20000000
37 42 0.04761905
37 44 0.04761905
37 48 0.02380952
37 51 0.02941176
37 52 0.03448276
37 54 0.09090909
37 41 0.04545455
37 46 0.03125000
38 6 0.03333333
38 8 0.02777778
38 16 0.02500000
38 17 0.08333333
38 19 0.03225806
38 33 0.04545455
38 35 0.07692308
38 37 0.05263158
38 7 0.02702703
38 38 0.05263158
38 39 0.03448276
38 40 0.20000000
38 41 0.04545455
38 42 0.04761905
38 46 0.03125000
38 48 0.02380952
38 51 0.02941176
38 52 0.03448276
38 54 0.09090909
39 0 0.03703704
39 5 0.04347826
39 6 0.03333333
39 7 0.02702703
39 8 0.02777778
39 9 0.03703704
39 16 0.02500000
39 17 0.08333333
39 19 0.03225806
39 21 0.03846154
39 22 0.07692308
39 24 0.03333333
39 28 0.04000000
39 30 0.04761905
39 35 0.07692308
39 37 0.05263158
39 38 0.05263158
39 11 0.03703704
39 15 0.05882353
39 26 0.04545455
39 40 0.20000000
39 42 0.04761905
39 45 0.04166667
39 46 0.03125000
39 48 0.02380952
39 51 0.02941176
39 52 0.03448276
39 53 0.03846154
39 41 0.04545455
40 37 0.05263158
40 38 0.05263158
40 39 0.03448276
40 7 0.02702703
40 54 0.09090909
41 1 0.05555556
41 7 0.02702703
41 8 0.02777778
41 12 0.06666667
41 23 0.16666667
41 24 0.03333333
41 29 0.04761905
41 31 0.05555556
41 36 0.06250000
41 38 0.05263158
41 6 0.03333333
41 9 0.03703704
41 16 0.02500000
41 21 0.03846154
41 37 0.05263158
41 39 0.03448276
41 41 0.04545455
41 42 0.04761905
41 43 0.04347826
41 46 0.03125000
41 47 0.04761905
41 49 0.03448276
42 6 0.03333333
42 8 0.02777778
42 9 0.03703704
42 14 0.08333333
42 16 0.02500000
42 17 0.08333333
42 19 0.03225806
42 25 0.05263158
42 27 0.04761905
42 28 0.04000000
42 35 0.07692308
42 37 0.05263158
42 38 0.05263158
42 39 0.03448276
42 41 0.04545455
42 12 0.06666667
42 33 0.04545455
42 42 0.04761905
42 43 0.04347826
42 48 0.02380952
42 51 0.02941176
43 0 0.03703704
43 1 0.05555556
43 7 0.02702703
43 8 0.02777778
43 9 0.03703704
43 13 0.03448276
43 18 0.04545455
43 20 0.06250000
43 24 0.03333333
43 25 0.05263158
43 27 0.04761905
43 28 0.04000000
43 29 0.04761905
43 36 0.06250000
43 41 0.04545455
43 42 0.04761905
43 2 0.07692308
43 43 0.04347826
43 49 0.03448276
43 52 0.03448276
43 53 0.03846154
43 48 0.02380952
43 51 0.02941176
44 5 0.04347826
44 6 0.03333333
44 7 0.02702703
44 8 0.02777778
44 16 0.02500000
44 20 0.06250000
44 21 0.03846154
44 22 0.07692308
44 24 0.03333333
44 25 0.05263158
44 27 0.04761905
44 28 0.04000000
44 30 0.04761905
44 37 0.05263158
44 44 0.04761905
44 45 0.04166667
44 46 0.03125000
44 48 0.02380952
44 49 0.03448276
44 51 0.02941176
44 54 0.09090909
45 0 0.03703704
45 5 0.04347826
45 6 0.03333333
45 8 0.02777778
45 9 0.03703704
45 11 0.03703704
45 13 0.03448276
45 14 0.08333333
45 16 0.02500000
45 18 0.04545455
45 19 0.03225806
45 24 0.03333333
45 28 0.04000000
45 30 0.04761905
45 39 0.03448276
45 44 0.04761905
45 15 0.05882353
45 45 0.04166667
45 46 0.03125000
45 48 0.02380952
45 50 0.07142857
45 51 0.02941176
45 53 0.03846154
45 47 0.04761905
46 0 0.03703704
46 5 0.04347826
46 7 0.02702703
46 8 0.02777778
46 9 0.03703704
46 13 0.03448276
46 16 0.02500000
46 19 0.03225806
46 23 0.16666667
46 24 0.03333333
46 25 0.05263158
46 27 0.04761905
46 28 0.04000000
46 29 0.04761905
46 38 0.05263158
46 39 0.03448276
46 41 0.04545455
46 44 0.04761905
46 45 0.04166667
46 6 0.03333333
46 11 0.03703704
46 15 0.05882353
46 21 0.03846154
46 26 0.04545455
46 37 0.05263158
46 46 0.03125000
46 48 0.02380952
46 49 0.03448276
46 52 0.03448276
46 53 0.03846154
46 54 0.09090909
46 50 0.07142857
47 3 0.06666667
47 7 0.02702703
47 8 0.02777778
47 9 0.03703704
47 12 0.06666667
47 13 0.03448276
47 16 0.02500000
47 18 0.04545455
47 24 0.03333333
47 29 0.04761905
47 30 0.04761905
47 33 0.04545455
47 41 0.04545455
47 5 0.04347826
47 6 0.03333333
47 19 0.03225806
47 45 0.04166667
47 47 0.04761905
47 48 0.02380952
47 51 0.02941176
47 52 0.03448276
48 0 0.03703704
48 2 0.07692308
48 5 0.04347826
48 6 0.03333333
48 8 0.02777778
48 9 0.03703704
48 11 0.03703704
48 12 0.06666667
48 13 0.03448276
48 15 0.05882353
48 16 0.02500000
48 17 0.08333333
48 19 0.03225806
48 24 0.03333333
48 26 0.04545455
48 27 0.04761905
48 28 0.04000000
48 30 0.04761905
48 31 0.05555556
48 32 0.12500000
48 33 0.04545455
48 34 0.05263158
48 35 0.07692308
48 37 0.05263158
48 38 0.05263158
48 39 0.03448276
48 42 0.04761905
48 44 0.04761905
48 45 0.04166667
48 46 0.03125000
48 47 0.04761905
48 1 0.05555556
48 14 0.08333333
48 21 0.03846154
48 22 0.07692308
48 43 0.04347826
48 48 0.02380952
48 49 0.03448276
48 50 0.07142857
48 51 0.02941176
48 52 0.03448276
48 53 0.03846154
49 0 0.03703704
49 1 0.05555556
49 4 0.14285714
49 7 0.02702703
49 8 0.02777778
49 10 0.33333333
49 12 0.06666667
49 13 0.03448276
49 14 0.08333333
49 16 0.02500000
49 18 0.04545455
49 20 0.06250000
49 24 0.03333333
49 25 0.05263158
49 26 0.04545455
49 27 0.04761905
49 28 0.04000000
49 29 0.04761905
49 31 0.05555556
49 34 0.05263158
49 36 0.06250000
49 41 0.04545455
49 43 0.04347826
49 44 0.04761905
49 46 0.03125000
49 48 0.02380952
49 49 0.03448276
49 51 0.02941176
49 53 0.03846154
50 2 0.07692308
50 5 0.04347826
50 7 0.02702703
50 9 0.03703704
50 26 0.04545455
50 45 0.04166667
50 48 0.02380952
50 6 0.03333333
50 13 0.03448276
50 21 0.03846154
50 46 0.03125000
50 50 0.07142857
50 51 0.02941176
50 52 0.03448276
51 0 0.03703704
51 2 0.07692308
51 3 0.06666667
51 5 0.04347826
51 6 0.03333333
51 8 0.02777778
51 9 0.03703704
51 11 0.03703704
51 16 0.02500000
51 17 0.08333333
51 18 0.04545455
51 19 0.03225806
51 22 0.07692308
51 24 0.03333333
51 26 0.04545455
51 30 0.04761905
51 31 0.05555556
51 33 0.04545455
51 34 0.05263158
51 35 0.07692308
51 37 0.05263158
51 38 0.05263158
51 39 0.03448276
51 42 0.04761905
51 44 0.04761905
51 45 0.04166667
51 47 0.04761905
51 48 0.02380952
51 49 0.03448276
51 50 0.07142857
51 13 0.03448276
51 43 0.04347826
51 51 0.02941176
51 52 0.03448276
52 1 0.05555556
52 7 0.02702703
52 10 0.33333333
52 11 0.03703704
52 12 0.06666667
52 13 0.03448276
52 15 0.05882353
52 18 0.04545455
52 21 0.03846154
52 24 0.03333333
52 26 0.04545455
52 27 0.04761905
52 29 0.04761905
52 34 0.05263158
52 36 0.06250000
52 37 0.05263158
52 38 0.05263158
52 39 0.03448276
52 43 0.04347826
52 46 0.03125000
52 48 0.02380952
52 50 0.07142857
52 51 0.02941176
52 6 0.03333333
52 8 0.02777778
52 20 0.06250000
52 47 0.04761905
52 52 0.03448276
52 53 0.03846154
53 0 0.03703704
53 4 0.14285714
53 5 0.04347826
53 9 0.03703704
53 11 0.03703704
53 13 0.03448276
53 14 0.08333333
53 15 0.05882353
53 16 0.02500000
53 19 0.03225806
53 20 0.06250000
53 24 0.03333333
53 28 0.04000000
53 29 0.04761905
53 34 0.05263158
53 39 0.03448276
53 43 0.04347826
53 45 0.04166667
53 46 0.03125000
53 48 0.02380952
53 49 0.03448276
53 52 0.03448276
53 6 0.03333333
53 12 0.06666667
53 27 0.04761905
53 53 0.03846154
54 6 0.03333333
54 7 0.02702703
54 11 0.03703704
54 16 0.02500000
54 21 0.03846154
54 37 0.05263158
54 38 0.05263158
54 40 0.20000000
54 44 0.04761905
54 46 0.03125000
54 54 0.09090909
