alter ego quoteProb
9 18 0.01851852
9 20 0.02500000
9 23 0.02040816
9 29 0.02083333
9 30 0.02127660
9 49 0.01315789
9 61 0.02702703
11 1 0.05555556
11 2 0.05263158
11 3 0.04166667
11 4 0.03448276
11 5 0.03125000
11 6 0.02777778
11 7 0.03448276
11 8 0.05000000
11 9 0.03125000
11 10 0.03571429
11 12 0.03333333
11 13 0.01724138
11 14 0.02777778
11 15 0.01315789
11 16 0.04000000
11 17 0.04347826
11 18 0.01851852
11 23 0.02040816
11 27 0.02500000
11 29 0.02083333
11 38 0.02631579
11 40 0.02702703
11 41 0.02325581
11 52 0.03571429
11 55 0.02500000
11 59 0.04000000
11 20 0.02500000
11 22 0.02777778
11 28 0.01315789
11 30 0.02127660
11 43 0.02777778
11 49 0.01315789
11 61 0.02702703
11 66 0.04545455
11 68 0.01315789
11 74 0.01315789
11 75 0.02857143
12 1 0.05555556
12 2 0.05263158
12 3 0.04166667
12 4 0.03448276
12 5 0.03125000
12 6 0.02777778
12 7 0.03448276
12 9 0.03125000
12 10 0.03571429
12 11 0.02702703
12 8 0.05000000
12 13 0.01724138
12 14 0.02777778
12 15 0.01315789
12 16 0.04000000
12 17 0.04347826
12 35 0.02173913
12 47 0.03125000
12 52 0.03571429
12 68 0.01315789
12 71 0.02857143
12 18 0.01851852
12 20 0.02500000
12 21 0.02325581
12 23 0.02040816
12 28 0.01315789
12 49 0.01315789
12 50 0.03846154
12 55 0.02500000
12 74 0.01315789
13 1 0.05555556
13 2 0.05263158
13 3 0.04166667
13 4 0.03448276
13 5 0.03125000
13 6 0.02777778
13 7 0.03448276
13 8 0.05000000
13 9 0.03125000
13 10 0.03571429
13 11 0.02702703
13 12 0.03333333
13 14 0.02777778
13 15 0.01315789
13 16 0.04000000
13 17 0.04347826
13 18 0.01851852
13 20 0.02500000
13 21 0.02325581
13 22 0.02777778
13 23 0.02040816
13 26 0.03030303
13 27 0.02500000
13 28 0.01315789
13 29 0.02083333
13 35 0.02173913
13 36 0.02941176
13 38 0.02631579
13 40 0.02702703
13 41 0.02325581
13 45 0.04347826
13 46 0.05263158
13 47 0.03125000
13 48 0.04166667
13 50 0.03846154
13 52 0.03571429
13 54 0.02083333
13 55 0.02500000
13 56 0.03030303
13 58 0.03703704
13 59 0.04000000
13 60 0.03571429
13 62 0.03333333
13 65 0.03225806
13 68 0.01315789
13 69 0.03571429
13 71 0.02857143
13 75 0.02857143
13 77 0.03448276
13 25 0.02777778
13 30 0.02127660
13 37 0.03030303
13 44 0.02439024
13 49 0.01315789
13 63 0.03846154
13 64 0.03703704
13 66 0.04545455
13 74 0.01315789
15 1 0.05555556
15 2 0.05263158
15 3 0.04166667
15 4 0.03448276
15 5 0.03125000
15 6 0.02777778
15 7 0.03448276
15 8 0.05000000
15 9 0.03125000
15 10 0.03571429
15 11 0.02702703
15 12 0.03333333
15 13 0.01724138
15 14 0.02777778
15 16 0.04000000
15 17 0.04347826
15 18 0.01851852
15 19 0.03030303
15 20 0.02500000
15 21 0.02325581
15 22 0.02777778
15 23 0.02040816
15 24 0.03225806
15 25 0.02777778
15 26 0.03030303
15 27 0.02500000
15 28 0.01315789
15 29 0.02083333
15 30 0.02127660
15 31 0.02631579
15 32 0.03225806
15 33 0.03225806
15 34 0.02941176
15 35 0.02173913
15 36 0.02941176
15 37 0.03030303
15 38 0.02631579
15 39 0.03125000
15 40 0.02702703
15 41 0.02325581
15 42 0.03125000
15 43 0.02777778
15 44 0.02439024
15 45 0.04347826
15 46 0.05263158
15 47 0.03125000
15 48 0.04166667
15 49 0.01315789
15 50 0.03846154
15 51 0.04545455
15 52 0.03571429
15 53 0.04545455
15 54 0.02083333
15 55 0.02500000
15 56 0.03030303
15 57 0.03846154
15 58 0.03703704
15 59 0.04000000
15 60 0.03571429
15 61 0.02702703
15 62 0.03333333
15 63 0.03846154
15 64 0.03703704
15 65 0.03225806
15 66 0.04545455
15 67 0.04545455
15 68 0.01315789
15 69 0.03571429
15 70 0.03846154
15 71 0.02857143
15 72 0.04545455
15 73 0.05555556
15 74 0.01315789
15 75 0.02857143
15 76 0.05263158
15 77 0.03448276
16 1 0.05555556
16 2 0.05263158
16 3 0.04166667
16 4 0.03448276
16 5 0.03125000
16 6 0.02777778
16 7 0.03448276
16 8 0.05000000
16 9 0.03125000
16 10 0.03571429
16 11 0.02702703
16 12 0.03333333
16 13 0.01724138
16 14 0.02777778
16 15 0.01315789
16 17 0.04347826
16 55 0.02500000
16 57 0.03846154
16 58 0.03703704
16 60 0.03571429
16 71 0.02857143
16 28 0.01315789
16 49 0.01315789
16 68 0.01315789
16 74 0.01315789
17 1 0.05555556
17 2 0.05263158
17 3 0.04166667
17 4 0.03448276
17 5 0.03125000
17 6 0.02777778
17 7 0.03448276
17 9 0.03125000
17 10 0.03571429
17 11 0.02702703
17 12 0.03333333
17 13 0.01724138
17 14 0.02777778
17 15 0.01315789
17 16 0.04000000
17 47 0.03125000
17 28 0.01315789
17 35 0.02173913
17 49 0.01315789
17 55 0.02500000
17 68 0.01315789
17 71 0.02857143
17 74 0.01315789
7 2 0.05263158
7 3 0.04166667
7 4 0.03448276
7 5 0.03125000
7 6 0.02777778
7 1 0.05555556
7 8 0.05000000
7 9 0.03125000
7 10 0.03571429
7 11 0.02702703
7 12 0.03333333
7 13 0.01724138
7 14 0.02777778
7 15 0.01315789
7 16 0.04000000
7 17 0.04347826
7 18 0.01851852
7 21 0.02325581
7 23 0.02040816
7 45 0.04347826
7 55 0.02500000
7 60 0.03571429
7 68 0.01315789
7 75 0.02857143
7 28 0.01315789
7 30 0.02127660
7 49 0.01315789
7 52 0.03571429
7 74 0.01315789
8 2 0.05263158
8 3 0.04166667
8 4 0.03448276
8 5 0.03125000
8 6 0.02777778
8 7 0.03448276
8 9 0.03125000
8 11 0.02702703
8 13 0.01724138
8 15 0.01315789
8 16 0.04000000
8 27 0.02500000
8 68 0.01315789
8 10 0.03571429
8 12 0.03333333
8 14 0.02777778
8 28 0.01315789
8 49 0.01315789
8 55 0.02500000
8 74 0.01315789
4 3 0.04166667
4 1 0.05555556
4 2 0.05263158
4 5 0.03125000
4 6 0.02777778
4 7 0.03448276
4 8 0.05000000
4 9 0.03125000
4 10 0.03571429
4 11 0.02702703
4 12 0.03333333
4 13 0.01724138
4 14 0.02777778
4 15 0.01315789
4 16 0.04000000
4 17 0.04347826
4 18 0.01851852
4 21 0.02325581
4 48 0.04166667
4 53 0.04545455
4 55 0.02500000
4 58 0.03703704
4 60 0.03571429
4 28 0.01315789
4 45 0.04347826
4 49 0.01315789
4 57 0.03846154
4 68 0.01315789
4 74 0.01315789
10 3 0.04166667
10 4 0.03448276
10 5 0.03125000
10 6 0.02777778
10 7 0.03448276
10 9 0.03125000
10 8 0.05000000
10 11 0.02702703
10 12 0.03333333
10 13 0.01724138
10 14 0.02777778
10 15 0.01315789
10 16 0.04000000
10 17 0.04347826
10 18 0.01851852
10 23 0.02040816
10 44 0.02439024
10 45 0.04347826
10 55 0.02500000
10 56 0.03030303
10 65 0.03225806
10 68 0.01315789
10 75 0.02857143
10 77 0.03448276
10 22 0.02777778
10 28 0.01315789
10 49 0.01315789
10 74 0.01315789
14 3 0.04166667
14 4 0.03448276
14 5 0.03125000
14 6 0.02777778
14 7 0.03448276
14 9 0.03125000
14 10 0.03571429
14 11 0.02702703
14 12 0.03333333
14 13 0.01724138
14 1 0.05555556
14 2 0.05263158
14 8 0.05000000
14 15 0.01315789
14 16 0.04000000
14 17 0.04347826
14 18 0.01851852
14 20 0.02500000
14 23 0.02040816
14 29 0.02083333
14 38 0.02631579
14 40 0.02702703
14 41 0.02325581
14 52 0.03571429
14 55 0.02500000
14 56 0.03030303
14 59 0.04000000
14 60 0.03571429
14 61 0.02702703
14 68 0.01315789
14 75 0.02857143
14 77 0.03448276
14 28 0.01315789
14 37 0.03030303
14 49 0.01315789
14 74 0.01315789
18 3 0.04166667
18 4 0.03448276
18 5 0.03125000
18 6 0.02777778
18 7 0.03448276
18 10 0.03571429
18 11 0.02702703
18 13 0.01724138
18 14 0.02777778
18 15 0.01315789
18 9 0.03125000
18 12 0.03333333
18 19 0.03030303
18 20 0.02500000
18 21 0.02325581
18 22 0.02777778
18 23 0.02040816
18 24 0.03225806
18 25 0.02777778
18 26 0.03030303
18 27 0.02500000
18 28 0.01315789
18 29 0.02083333
18 30 0.02127660
18 31 0.02631579
18 32 0.03225806
18 33 0.03225806
18 34 0.02941176
18 35 0.02173913
18 36 0.02941176
18 37 0.03030303
18 38 0.02631579
18 39 0.03125000
18 40 0.02702703
18 41 0.02325581
18 42 0.03125000
18 43 0.02777778
18 44 0.02439024
18 47 0.03125000
18 48 0.04166667
18 49 0.01315789
18 50 0.03846154
18 53 0.04545455
18 54 0.02083333
18 55 0.02500000
18 56 0.03030303
18 57 0.03846154
18 58 0.03703704
18 59 0.04000000
18 60 0.03571429
18 61 0.02702703
18 68 0.01315789
18 75 0.02857143
18 74 0.01315789
52 3 0.04166667
52 11 0.02702703
52 12 0.03333333
52 13 0.01724138
52 14 0.02777778
52 15 0.01315789
52 20 0.02500000
52 28 0.01315789
52 45 0.04347826
52 46 0.05263158
52 47 0.03125000
52 48 0.04166667
52 49 0.01315789
52 50 0.03846154
52 51 0.04545455
52 7 0.03448276
52 53 0.04545455
52 54 0.02083333
52 55 0.02500000
52 56 0.03030303
52 57 0.03846154
52 58 0.03703704
52 59 0.04000000
52 60 0.03571429
52 71 0.02857143
52 68 0.01315789
52 74 0.01315789
52 75 0.02857143
55 3 0.04166667
55 4 0.03448276
55 5 0.03125000
55 6 0.02777778
55 7 0.03448276
55 9 0.03125000
55 10 0.03571429
55 11 0.02702703
55 13 0.01724138
55 14 0.02777778
55 15 0.01315789
55 16 0.04000000
55 18 0.01851852
55 21 0.02325581
55 22 0.02777778
55 23 0.02040816
55 25 0.02777778
55 28 0.01315789
55 45 0.04347826
55 46 0.05263158
55 47 0.03125000
55 48 0.04166667
55 49 0.01315789
55 50 0.03846154
55 51 0.04545455
55 52 0.03571429
55 53 0.04545455
55 54 0.02083333
55 8 0.05000000
55 12 0.03333333
55 17 0.04347826
55 56 0.03030303
55 57 0.03846154
55 58 0.03703704
55 59 0.04000000
55 60 0.03571429
55 68 0.01315789
55 69 0.03571429
55 75 0.02857143
55 74 0.01315789
68 3 0.04166667
68 5 0.03125000
68 6 0.02777778
68 7 0.03448276
68 8 0.05000000
68 9 0.03125000
68 10 0.03571429
68 12 0.03333333
68 13 0.01724138
68 14 0.02777778
68 15 0.01315789
68 18 0.01851852
68 20 0.02500000
68 21 0.02325581
68 22 0.02777778
68 23 0.02040816
68 28 0.01315789
68 29 0.02083333
68 30 0.02127660
68 31 0.02631579
68 34 0.02941176
68 35 0.02173913
68 37 0.03030303
68 38 0.02631579
68 39 0.03125000
68 40 0.02702703
68 41 0.02325581
68 43 0.02777778
68 44 0.02439024
68 47 0.03125000
68 48 0.04166667
68 49 0.01315789
68 51 0.04545455
68 54 0.02083333
68 55 0.02500000
68 56 0.03030303
68 57 0.03846154
68 58 0.03703704
68 60 0.03571429
68 61 0.02702703
68 62 0.03333333
68 63 0.03846154
68 64 0.03703704
68 65 0.03225806
68 66 0.04545455
68 67 0.04545455
68 1 0.05555556
68 2 0.05263158
68 4 0.03448276
68 11 0.02702703
68 16 0.04000000
68 17 0.04347826
68 19 0.03030303
68 24 0.03225806
68 25 0.02777778
68 26 0.03030303
68 27 0.02500000
68 32 0.03225806
68 33 0.03225806
68 36 0.02941176
68 42 0.03125000
68 45 0.04347826
68 46 0.05263158
68 50 0.03846154
68 52 0.03571429
68 53 0.04545455
68 59 0.04000000
68 69 0.03571429
68 70 0.03846154
68 71 0.02857143
68 72 0.04545455
68 73 0.05555556
68 74 0.01315789
68 75 0.02857143
68 76 0.05263158
68 77 0.03448276
75 3 0.04166667
75 6 0.02777778
75 7 0.03448276
75 10 0.03571429
75 13 0.01724138
75 14 0.02777778
75 15 0.01315789
75 18 0.01851852
75 23 0.02040816
75 28 0.01315789
75 30 0.02127660
75 31 0.02631579
75 40 0.02702703
75 41 0.02325581
75 49 0.01315789
75 55 0.02500000
75 61 0.02702703
75 62 0.03333333
75 63 0.03846154
75 64 0.03703704
75 65 0.03225806
75 66 0.04545455
75 67 0.04545455
75 68 0.01315789
75 69 0.03571429
75 70 0.03846154
75 71 0.02857143
75 72 0.04545455
75 74 0.01315789
75 11 0.02702703
75 52 0.03571429
75 56 0.03030303
75 73 0.05555556
75 76 0.05263158
75 77 0.03448276
21 4 0.03448276
21 5 0.03125000
21 6 0.02777778
21 7 0.03448276
21 13 0.01724138
21 15 0.01315789
21 18 0.01851852
21 19 0.03030303
21 20 0.02500000
21 12 0.03333333
21 22 0.02777778
21 23 0.02040816
21 24 0.03225806
21 25 0.02777778
21 26 0.03030303
21 27 0.02500000
21 28 0.01315789
21 29 0.02083333
21 30 0.02127660
21 31 0.02631579
21 32 0.03225806
21 33 0.03225806
21 34 0.02941176
21 35 0.02173913
21 36 0.02941176
21 37 0.03030303
21 38 0.02631579
21 39 0.03125000
21 40 0.02702703
21 41 0.02325581
21 42 0.03125000
21 43 0.02777778
21 44 0.02439024
21 47 0.03125000
21 50 0.03846154
21 54 0.02083333
21 55 0.02500000
21 58 0.03703704
21 59 0.04000000
21 60 0.03571429
21 68 0.01315789
21 49 0.01315789
21 74 0.01315789
48 4 0.03448276
48 5 0.03125000
48 13 0.01724138
48 15 0.01315789
48 18 0.01851852
48 28 0.01315789
48 45 0.04347826
48 46 0.05263158
48 47 0.03125000
48 49 0.01315789
48 50 0.03846154
48 51 0.04545455
48 52 0.03571429
48 53 0.04545455
48 54 0.02083333
48 55 0.02500000
48 56 0.03030303
48 57 0.03846154
48 58 0.03703704
48 60 0.03571429
48 68 0.01315789
48 71 0.02857143
48 74 0.01315789
48 77 0.03448276
53 4 0.03448276
53 5 0.03125000
53 15 0.01315789
53 18 0.01851852
53 28 0.01315789
53 45 0.04347826
53 46 0.05263158
53 47 0.03125000
53 48 0.04166667
53 49 0.01315789
53 50 0.03846154
53 51 0.04545455
53 52 0.03571429
53 54 0.02083333
53 55 0.02500000
53 56 0.03030303
53 57 0.03846154
53 58 0.03703704
53 59 0.04000000
53 60 0.03571429
53 68 0.01315789
53 74 0.01315789
58 4 0.03448276
58 5 0.03125000
58 6 0.02777778
58 13 0.01724138
58 15 0.01315789
58 16 0.04000000
58 18 0.01851852
58 21 0.02325581
58 23 0.02040816
58 28 0.01315789
58 45 0.04347826
58 46 0.05263158
58 47 0.03125000
58 48 0.04166667
58 49 0.01315789
58 50 0.03846154
58 51 0.04545455
58 52 0.03571429
58 53 0.04545455
58 54 0.02083333
58 55 0.02500000
58 56 0.03030303
58 57 0.03846154
58 59 0.04000000
58 60 0.03571429
58 68 0.01315789
58 74 0.01315789
60 4 0.03448276
60 5 0.03125000
60 6 0.02777778
60 7 0.03448276
60 13 0.01724138
60 14 0.02777778
60 15 0.01315789
60 16 0.04000000
60 18 0.01851852
60 21 0.02325581
60 28 0.01315789
60 45 0.04347826
60 46 0.05263158
60 47 0.03125000
60 48 0.04166667
60 49 0.01315789
60 50 0.03846154
60 51 0.04545455
60 52 0.03571429
60 53 0.04545455
60 54 0.02083333
60 55 0.02500000
60 56 0.03030303
60 57 0.03846154
60 58 0.03703704
60 59 0.04000000
60 68 0.01315789
60 74 0.01315789
23 5 0.03125000
23 6 0.02777778
23 7 0.03448276
23 10 0.03571429
23 11 0.02702703
23 13 0.01724138
23 14 0.02777778
23 15 0.01315789
23 18 0.01851852
23 19 0.03030303
23 20 0.02500000
23 21 0.02325581
23 22 0.02777778
23 9 0.03125000
23 12 0.03333333
23 24 0.03225806
23 25 0.02777778
23 26 0.03030303
23 27 0.02500000
23 28 0.01315789
23 29 0.02083333
23 30 0.02127660
23 31 0.02631579
23 32 0.03225806
23 33 0.03225806
23 34 0.02941176
23 35 0.02173913
23 36 0.02941176
23 37 0.03030303
23 38 0.02631579
23 39 0.03125000
23 40 0.02702703
23 41 0.02325581
23 42 0.03125000
23 43 0.02777778
23 44 0.02439024
23 55 0.02500000
23 56 0.03030303
23 58 0.03703704
23 61 0.02702703
23 68 0.01315789
23 69 0.03571429
23 70 0.03846154
23 71 0.02857143
23 75 0.02857143
23 77 0.03448276
23 49 0.01315789
23 54 0.02083333
23 74 0.01315789
49 5 0.03125000
49 15 0.01315789
49 18 0.01851852
49 28 0.01315789
49 45 0.04347826
49 47 0.03125000
49 48 0.04166667
49 1 0.05555556
49 2 0.05263158
49 3 0.04166667
49 4 0.03448276
49 6 0.02777778
49 7 0.03448276
49 8 0.05000000
49 9 0.03125000
49 10 0.03571429
49 11 0.02702703
49 12 0.03333333
49 13 0.01724138
49 14 0.02777778
49 16 0.04000000
49 17 0.04347826
49 19 0.03030303
49 20 0.02500000
49 21 0.02325581
49 22 0.02777778
49 23 0.02040816
49 24 0.03225806
49 25 0.02777778
49 26 0.03030303
49 27 0.02500000
49 29 0.02083333
49 30 0.02127660
49 31 0.02631579
49 32 0.03225806
49 33 0.03225806
49 34 0.02941176
49 35 0.02173913
49 36 0.02941176
49 37 0.03030303
49 38 0.02631579
49 39 0.03125000
49 40 0.02702703
49 41 0.02325581
49 42 0.03125000
49 43 0.02777778
49 44 0.02439024
49 46 0.05263158
49 50 0.03846154
49 51 0.04545455
49 52 0.03571429
49 53 0.04545455
49 54 0.02083333
49 55 0.02500000
49 56 0.03030303
49 57 0.03846154
49 58 0.03703704
49 59 0.04000000
49 60 0.03571429
49 61 0.02702703
49 62 0.03333333
49 63 0.03846154
49 64 0.03703704
49 65 0.03225806
49 66 0.04545455
49 67 0.04545455
49 68 0.01315789
49 69 0.03571429
49 70 0.03846154
49 71 0.02857143
49 72 0.04545455
49 73 0.05555556
49 74 0.01315789
49 75 0.02857143
49 76 0.05263158
49 77 0.03448276
50 5 0.03125000
50 13 0.01724138
50 15 0.01315789
50 18 0.01851852
50 21 0.02325581
50 28 0.01315789
50 35 0.02173913
50 45 0.04347826
50 46 0.05263158
50 47 0.03125000
50 48 0.04166667
50 49 0.01315789
50 12 0.03333333
50 29 0.02083333
50 52 0.03571429
50 53 0.04545455
50 54 0.02083333
50 55 0.02500000
50 56 0.03030303
50 57 0.03846154
50 58 0.03703704
50 59 0.04000000
50 60 0.03571429
50 51 0.04545455
50 68 0.01315789
50 74 0.01315789
56 5 0.03125000
56 6 0.02777778
56 10 0.03571429
56 13 0.01724138
56 14 0.02777778
56 15 0.01315789
56 18 0.01851852
56 22 0.02777778
56 23 0.02040816
56 28 0.01315789
56 29 0.02083333
56 30 0.02127660
56 35 0.02173913
56 45 0.04347826
56 46 0.05263158
56 47 0.03125000
56 48 0.04166667
56 49 0.01315789
56 50 0.03846154
56 51 0.04545455
56 52 0.03571429
56 53 0.04545455
56 54 0.02083333
56 55 0.02500000
56 57 0.03846154
56 58 0.03703704
56 59 0.04000000
56 60 0.03571429
56 68 0.01315789
56 69 0.03571429
56 74 0.01315789
56 75 0.02857143
56 77 0.03448276
57 5 0.03125000
57 15 0.01315789
57 16 0.04000000
57 18 0.01851852
57 28 0.01315789
57 45 0.04347826
57 46 0.05263158
57 47 0.03125000
57 48 0.04166667
57 49 0.01315789
57 50 0.03846154
57 51 0.04545455
57 52 0.03571429
57 53 0.04545455
57 54 0.02083333
57 55 0.02500000
57 56 0.03030303
57 4 0.03448276
57 58 0.03703704
57 59 0.04000000
57 60 0.03571429
57 62 0.03333333
57 65 0.03225806
57 68 0.01315789
57 71 0.02857143
57 74 0.01315789
59 5 0.03125000
59 6 0.02777778
59 11 0.02702703
59 13 0.01724138
59 14 0.02777778
59 15 0.01315789
59 18 0.01851852
59 21 0.02325581
59 28 0.01315789
59 45 0.04347826
59 46 0.05263158
59 47 0.03125000
59 49 0.01315789
59 50 0.03846154
59 51 0.04545455
59 52 0.03571429
59 53 0.04545455
59 54 0.02083333
59 55 0.02500000
59 56 0.03030303
59 57 0.03846154
59 58 0.03703704
59 60 0.03571429
59 68 0.01315789
59 74 0.01315789
38 6 0.02777778
38 11 0.02702703
38 13 0.01724138
38 14 0.02777778
38 15 0.01315789
38 18 0.01851852
38 19 0.03030303
38 20 0.02500000
38 21 0.02325581
38 22 0.02777778
38 23 0.02040816
38 24 0.03225806
38 25 0.02777778
38 26 0.03030303
38 27 0.02500000
38 28 0.01315789
38 29 0.02083333
38 30 0.02127660
38 31 0.02631579
38 32 0.03225806
38 34 0.02941176
38 35 0.02173913
38 36 0.02941176
38 37 0.03030303
38 33 0.03225806
38 39 0.03125000
38 40 0.02702703
38 41 0.02325581
38 42 0.03125000
38 43 0.02777778
38 44 0.02439024
38 54 0.02083333
38 61 0.02702703
38 62 0.03333333
38 68 0.01315789
38 70 0.03846154
38 49 0.01315789
38 74 0.01315789
40 6 0.02777778
40 11 0.02702703
40 13 0.01724138
40 14 0.02777778
40 15 0.01315789
40 18 0.01851852
40 19 0.03030303
40 20 0.02500000
40 21 0.02325581
40 22 0.02777778
40 23 0.02040816
40 24 0.03225806
40 25 0.02777778
40 26 0.03030303
40 27 0.02500000
40 28 0.01315789
40 29 0.02083333
40 30 0.02127660
40 31 0.02631579
40 32 0.03225806
40 34 0.02941176
40 35 0.02173913
40 36 0.02941176
40 37 0.03030303
40 38 0.02631579
40 39 0.03125000
40 33 0.03225806
40 41 0.02325581
40 42 0.03125000
40 43 0.02777778
40 44 0.02439024
40 54 0.02083333
40 61 0.02702703
40 68 0.01315789
40 75 0.02857143
40 49 0.01315789
40 74 0.01315789
62 6 0.02777778
62 13 0.01724138
62 15 0.01315789
62 27 0.02500000
62 28 0.01315789
62 29 0.02083333
62 30 0.02127660
62 31 0.02631579
62 36 0.02941176
62 38 0.02631579
62 41 0.02325581
62 44 0.02439024
62 49 0.01315789
62 57 0.03846154
62 61 0.02702703
62 63 0.03846154
62 64 0.03703704
62 65 0.03225806
62 66 0.04545455
62 67 0.04545455
62 68 0.01315789
62 69 0.03571429
62 70 0.03846154
62 71 0.02857143
62 72 0.04545455
62 73 0.05555556
62 74 0.01315789
62 75 0.02857143
62 76 0.05263158
62 77 0.03448276
67 6 0.02777778
67 15 0.01315789
67 28 0.01315789
67 44 0.02439024
67 49 0.01315789
67 54 0.02083333
67 61 0.02702703
67 62 0.03333333
67 63 0.03846154
67 64 0.03703704
67 65 0.03225806
67 66 0.04545455
67 68 0.01315789
67 69 0.03571429
67 70 0.03846154
67 71 0.02857143
67 72 0.04545455
67 73 0.05555556
67 74 0.01315789
67 75 0.02857143
67 76 0.05263158
67 77 0.03448276
69 6 0.02777778
69 13 0.01724138
69 15 0.01315789
69 23 0.02040816
69 28 0.01315789
69 29 0.02083333
69 30 0.02127660
69 35 0.02173913
69 41 0.02325581
69 49 0.01315789
69 55 0.02500000
69 56 0.03030303
69 61 0.02702703
69 62 0.03333333
69 63 0.03846154
69 64 0.03703704
69 65 0.03225806
69 66 0.04545455
69 67 0.04545455
69 68 0.01315789
69 70 0.03846154
69 71 0.02857143
69 72 0.04545455
69 73 0.05555556
69 74 0.01315789
69 75 0.02857143
69 76 0.05263158
69 77 0.03448276
71 6 0.02777778
71 9 0.03125000
71 12 0.03333333
71 13 0.01724138
71 15 0.01315789
71 16 0.04000000
71 20 0.02500000
71 23 0.02040816
71 28 0.01315789
71 35 0.02173913
71 41 0.02325581
71 48 0.04166667
71 49 0.01315789
71 52 0.03571429
71 54 0.02083333
71 57 0.03846154
71 61 0.02702703
71 62 0.03333333
71 63 0.03846154
71 64 0.03703704
71 65 0.03225806
71 66 0.04545455
71 67 0.04545455
71 68 0.01315789
71 69 0.03571429
71 17 0.04347826
71 29 0.02083333
71 30 0.02127660
71 51 0.04545455
71 72 0.04545455
71 73 0.05555556
71 74 0.01315789
71 75 0.02857143
71 76 0.05263158
71 77 0.03448276
45 7 0.03448276
45 10 0.03571429
45 13 0.01724138
45 15 0.01315789
45 28 0.01315789
45 4 0.03448276
45 46 0.05263158
45 47 0.03125000
45 48 0.04166667
45 49 0.01315789
45 50 0.03846154
45 51 0.04545455
45 52 0.03571429
45 53 0.04545455
45 54 0.02083333
45 55 0.02500000
45 56 0.03030303
45 57 0.03846154
45 58 0.03703704
45 59 0.04000000
45 60 0.03571429
45 68 0.01315789
45 74 0.01315789
27 8 0.05000000
27 9 0.03125000
27 11 0.02702703
27 13 0.01724138
27 15 0.01315789
27 18 0.01851852
27 19 0.03030303
27 20 0.02500000
27 21 0.02325581
27 22 0.02777778
27 23 0.02040816
27 24 0.03225806
27 25 0.02777778
27 26 0.03030303
27 28 0.01315789
27 29 0.02083333
27 30 0.02127660
27 31 0.02631579
27 32 0.03225806
27 33 0.03225806
27 34 0.02941176
