alter ego quoteProb
5849 4966 1.00000000
5849 4977 0.02500000
5849 4993 0.02564103
5849 5067 0.03225806
5849 5202 0.16666667
5849 5210 0.16666667
5849 5229 0.04347826
5849 5262 0.02272727
5849 5346 0.01612903
5849 5504 0.16666667
5849 5530 0.01470588
5849 5545 0.02777778
5849 5580 0.50000000
5849 5605 0.05882353
5849 5612 0.04545455
5849 5636 0.04545455
5849 5767 0.07142857
5849 5782 0.20000000
5849 5802 0.02380952
5849 7333 0.05882353
5849 7132 0.03448276
5849 7117 0.02272727
5849 7698 0.02222222
5849 6756 0.01666667
5849 6885 0.02272727
5849 6795 0.05555556
5849 5869 0.03030303
5849 10377 1.00000000
5849 6099 0.01428571
5849 6464 0.05555556
5849 6850 0.02777778
5849 7193 0.11111111
5849 7063 0.01724138
5849 6745 0.02272727
5849 7145 0.01886792
5849 6905 0.07142857
5849 7019 0.02777778
5849 6656 0.00613497
5849 6934 0.03030303
5849 10378 1.00000000
5849 9884 0.20000000
5849 6944 0.02272727
5849 7097 0.04761905
5849 6890 0.20000000
5849 7033 0.02272727
5849 6925 0.01785714
5849 6451 0.07142857
5849 7714 0.06250000
521 8 0.06250000
521 46 0.10000000
521 7333 0.05882353
521 830 0.03125000
521 4292 0.20000000
521 5612 0.04545455
521 7145 0.01886792
521 5849 0.01063830
521 1517 0.03225806
521 5530 0.01470588
521 7778 0.09090909
521 3481 0.09090909
521 839 0.05882353
521 1886 0.16666667
521 3987 0.10000000
521 7132 0.03448276
521 7549 0.14285714
521 5776 0.06666667
521 6795 0.05555556
521 1690 0.00917431
521 7779 0.50000000
521 3788 0.09090909
521 3012 0.04545455
521 5229 0.04347826
521 7063 0.01724138
521 2659 0.06250000
521 3535 0.03703704
521 4509 0.07142857
521 1811 0.07692308
521 5576 0.07692308
521 5636 0.04545455
521 5582 0.05882353
521 5067 0.03225806
521 4663 0.01923077
521 6925 0.01785714
521 6451 0.07142857
521 1158 0.04166667
521 4823 0.06666667
521 5346 0.01612903
1811 8 0.06250000
1811 521 0.02564103
1811 830 0.03125000
1811 1158 0.04166667
1811 1517 0.03225806
1811 1690 0.00917431
1811 7333 0.05882353
1811 5229 0.04347826
1811 7145 0.01886792
1811 5849 0.01063830
1811 5067 0.03225806
1811 6451 0.07142857
1811 5530 0.01470588
5067 8 0.06250000
5067 436 0.01282051
5067 521 0.02564103
5067 830 0.03125000
5067 1446 0.07142857
5067 1517 0.03225806
5067 1690 0.00917431
5067 1811 0.07692308
5067 2659 0.06250000
5067 2937 0.07142857
5067 2979 0.33333333
5067 3012 0.04545455
5067 3535 0.03703704
5067 3705 0.33333333
5067 3858 0.02127660
5067 4138 0.04347826
5067 4823 0.06666667
5067 7333 0.05882353
5067 6756 0.01666667
5067 5612 0.04545455
5067 6850 0.02777778
5067 5229 0.04347826
5067 7145 0.01886792
5067 5849 0.01063830
5067 6925 0.01785714
5067 6451 0.07142857
5067 7132 0.03448276
5067 6795 0.05555556
5067 5545 0.02777778
5067 5530 0.01470588
5067 10152 1.00000000
6925 8 0.06250000
6925 105 0.20000000
6925 419 0.02272727
6925 436 0.01282051
6925 521 0.02564103
6925 619 0.02380952
6925 673 0.50000000
6925 801 0.02380952
6925 830 0.03125000
6925 1033 0.03030303
6925 1158 0.04166667
6925 1446 0.07142857
6925 1504 0.02272727
6925 1517 0.03225806
6925 1690 0.00917431
6925 2659 0.06250000
6925 2937 0.07142857
6925 3012 0.04545455
6925 3112 0.33333333
6925 3216 0.02325581
6925 3289 0.02272727
6925 3347 0.01694915
6925 3535 0.03703704
6925 3593 0.02222222
6925 3661 0.03703704
6925 3858 0.02127660
6925 4027 0.03225806
6925 4064 0.02380952
6925 4138 0.04347826
6925 4146 0.33333333
6925 4517 0.02040816
6925 4823 0.06666667
6925 4931 0.02380952
6925 4977 0.02500000
6925 5067 0.03225806
6925 5262 0.02272727
6925 5346 0.01612903
6925 5530 0.01470588
6925 5537 0.12500000
6925 5545 0.02777778
6925 5612 0.04545455
6925 5636 0.04545455
6925 5802 0.02380952
6925 5849 0.01063830
6925 6756 0.01666667
6925 6885 0.02272727
6925 7333 0.05882353
6925 7132 0.03448276
6925 7117 0.02272727
6925 7698 0.02222222
6925 7063 0.01724138
6925 7145 0.01886792
6925 6934 0.03030303
6925 6944 0.02272727
6925 7052 0.03571429
6925 7033 0.02272727
6451 8 0.06250000
6451 521 0.02564103
6451 830 0.03125000
6451 1158 0.04166667
6451 1517 0.03225806
6451 1690 0.00917431
6451 1811 0.07692308
6451 5067 0.03225806
6451 5229 0.04347826
6451 5530 0.01470588
6451 5612 0.04545455
6451 5849 0.01063830
6451 7333 0.05882353
6451 7145 0.01886792
1158 8 0.06250000
1158 521 0.02564103
1158 830 0.03125000
1158 7333 0.05882353
1158 7132 0.03448276
1158 6756 0.01666667
1158 4138 0.04347826
1158 7549 0.14285714
1158 6795 0.05555556
1158 1690 0.00917431
1158 5612 0.04545455
1158 3012 0.04545455
1158 5229 0.04347826
1158 2659 0.06250000
1158 3535 0.03703704
1158 7145 0.01886792
1158 5849 0.01063830
1158 1811 0.07692308
1158 5545 0.02777778
1158 6925 0.01785714
1158 6451 0.07142857
1158 4823 0.06666667
1158 1517 0.03225806
1158 5530 0.01470588
1517 8 0.06250000
1517 436 0.01282051
1517 521 0.02564103
1517 1158 0.04166667
1517 1168 0.12500000
1517 1446 0.07142857
1517 7333 0.05882353
1517 7132 0.03448276
1517 6756 0.01666667
1517 4138 0.04347826
1517 6795 0.05555556
1517 1690 0.00917431
1517 2937 0.07142857
1517 5612 0.04545455
1517 6850 0.02777778
1517 4027 0.03225806
1517 3012 0.04545455
1517 5229 0.04347826
1517 2659 0.06250000
1517 3535 0.03703704
1517 3347 0.01694915
1517 7145 0.01886792
1517 1811 0.07692308
1517 5636 0.04545455
1517 5067 0.03225806
1517 6925 0.01785714
1517 6451 0.07142857
1517 3858 0.02127660
1517 5530 0.01470588
1517 6934 0.03030303
1517 6890 0.20000000
5530 8 0.06250000
5530 105 0.20000000
5530 419 0.02272727
5530 436 0.01282051
5530 521 0.02564103
5530 619 0.02380952
5530 673 0.50000000
5530 675 0.33333333
5530 801 0.02380952
5530 830 0.03125000
5530 1033 0.03030303
5530 1158 0.04166667
5530 1373 0.25000000
5530 1446 0.07142857
5530 1504 0.02272727
5530 1517 0.03225806
5530 1690 0.00917431
5530 1811 0.07692308
5530 2659 0.06250000
5530 2937 0.07142857
5530 3012 0.04545455
5530 3112 0.33333333
5530 3216 0.02325581
5530 3289 0.02272727
5530 3347 0.01694915
5530 3421 0.12500000
5530 3593 0.02222222
5530 3629 0.06666667
5530 3661 0.03703704
5530 3858 0.02127660
5530 4027 0.03225806
5530 4064 0.02380952
5530 4146 0.33333333
5530 4517 0.02040816
5530 4663 0.01923077
5530 4823 0.06666667
5530 4931 0.02380952
5530 4977 0.02500000
5530 5067 0.03225806
5530 5229 0.04347826
5530 5262 0.02272727
5530 5346 0.01612903
5530 7333 0.05882353
5530 7132 0.03448276
5530 5802 0.02380952
5530 7117 0.02272727
5530 7698 0.02222222
5530 6756 0.01666667
5530 6885 0.02272727
5530 7423 0.14285714
5530 7713 0.20000000
5530 6795 0.05555556
5530 5537 0.12500000
5530 5612 0.04545455
5530 6850 0.02777778
5530 10301 1.00000000
5530 7063 0.01724138
5530 7145 0.01886792
5530 5849 0.01063830
5530 6934 0.03030303
5530 6944 0.02272727
5530 7052 0.03571429
5530 6890 0.20000000
5530 7033 0.02272727
5530 5636 0.04545455
5530 5545 0.02777778
5530 6925 0.01785714
5530 6451 0.07142857
9 6468 0.01639344
6468 9 1.00000000
6468 35 1.00000000
6468 145 1.00000000
6468 208 0.25000000
6468 216 1.00000000
6468 257 0.50000000
6468 339 1.00000000
6468 669 1.00000000
6468 940 1.00000000
6468 1310 0.33333333
6468 1991 0.33333333
6468 2058 1.00000000
6468 2080 0.14285714
6468 2085 1.00000000
6468 2142 1.00000000
6468 2146 1.00000000
6468 2335 0.16666667
6468 2367 0.25000000
6468 2389 0.14285714
6468 2486 1.00000000
6468 2493 1.00000000
6468 2726 1.00000000
6468 3260 0.25000000
6468 3675 0.50000000
6468 3955 0.33333333
6468 4067 1.00000000
6468 4183 0.50000000
6468 4470 0.20000000
6468 4479 0.25000000
6468 4530 1.00000000
6468 4709 1.00000000
6468 4733 0.04545455
6468 4812 0.50000000
6468 4865 1.00000000
6468 4894 1.00000000
6468 5401 0.50000000
6468 5475 0.02857143
6468 6026 1.00000000
6468 6064 1.00000000
6468 6065 0.16666667
6468 6100 1.00000000
6468 6119 0.50000000
6468 6126 1.00000000
6468 6129 0.25000000
6468 6156 1.00000000
6468 6180 1.00000000
6468 6196 0.12500000
6468 6271 0.16666667
6468 6358 1.00000000
6468 6423 0.20000000
6468 6438 0.25000000
6468 8799 0.25000000
6468 9013 0.16666667
6468 6765 0.20000000
6468 6933 0.00884956
6468 10524 0.50000000
6468 10525 1.00000000
6468 7422 0.25000000
6468 10526 0.50000000
6468 10527 1.00000000
6468 7363 0.50000000
10 7264 0.08333333
10 7334 1.00000000
10 4302 0.50000000
10 4334 0.14285714
10 1985 0.16666667
10 2518 0.20000000
10 2313 0.16666667
10 7335 0.16666667
10 7336 1.00000000
10 7337 0.50000000
10 4160 0.20000000
7264 10 0.09090909
7264 186 0.20000000
7264 1695 0.05882353
7264 3228 0.25000000
7264 4212 0.12500000
7264 4302 0.50000000
7264 4740 1.00000000
7264 4809 0.10000000
7264 6349 0.16666667
7264 6487 0.01666667
7264 6786 0.12500000
7264 8231 0.20000000
7334 10 0.09090909
4302 10 0.09090909
4302 7264 0.08333333
4334 10 0.09090909
4334 1985 0.16666667
4334 2313 0.16666667
4334 2518 0.20000000
4334 3549 1.00000000
4334 4160 0.20000000
4334 7335 0.16666667
1985 10 0.09090909
1985 4334 0.14285714
1985 2518 0.20000000
1985 2313 0.16666667
1985 7335 0.16666667
1985 4160 0.20000000
2518 10 0.09090909
2518 1985 0.16666667
2518 2313 0.16666667
2518 4334 0.14285714
2518 7335 0.16666667
2313 10 0.09090909
2313 1985 0.16666667
2313 4334 0.14285714
2313 2518 0.20000000
2313 7335 0.16666667
2313 4160 0.20000000
7335 10 0.09090909
7335 1985 0.16666667
7335 2313 0.16666667
7335 2518 0.20000000
7335 4160 0.20000000
7335 4334 0.14285714
7336 10 0.09090909
7337 10 0.09090909
7337 3692 0.08333333
4160 10 0.09090909
4160 1985 0.16666667
4160 2313 0.16666667
4160 4334 0.14285714
4160 7335 0.16666667
11 7338 0.50000000
7338 11 1.00000000
7338 60 0.10000000
12 7339 0.01190476
12 7209 0.06250000
12 7316 0.01351351
12 43 0.33333333
12 4409 0.05000000
12 7340 0.50000000
12 4467 0.01408451
7339 12 0.14285714
7339 112 0.02439024
7339 144 0.04761905
7339 181 0.09090909
7339 192 0.06250000
7339 513 0.06666667
7339 1152 0.04166667
7339 1240 0.05555556
7339 1442 0.06666667
7339 1447 0.05263158
7339 1522 0.50000000
7339 1578 1.00000000
7339 1841 0.05263158
7339 1906 0.04000000
7339 1941 0.05263158
7339 2041 0.14285714
7339 2043 0.20000000
7339 2126 0.20000000
7339 2288 0.05000000
7339 2508 1.00000000
7339 2576 0.04000000
7339 2649 0.16666667
7339 2691 0.20000000
7339 3147 0.03703704
7339 3514 0.02941176
7339 3638 0.05000000
7339 3659 0.05000000
7339 3918 0.14285714
7339 3991 0.02777778
7339 4162 0.50000000
7339 4239 0.03125000
7339 4335 0.07692308
7339 4357 0.03846154
7339 4386 0.14285714
7339 4409 0.05000000
7339 4424 0.04545455
7339 4440 0.04761905
7339 4467 0.01408451
7339 4488 0.02083333
7339 4613 1.00000000
7339 4664 0.11111111
7339 4703 0.16666667
7339 4719 0.03571429
7339 4733 0.04545455
7339 4842 0.06666667
7339 4869 0.14285714
7339 5082 0.09090909
7339 5239 0.04000000
7339 5475 0.02857143
7339 5499 0.08333333
7339 5821 0.20000000
7339 5829 0.25000000
7339 5872 0.10000000
7339 6022 0.04000000
7339 6096 0.25000000
7339 6181 0.03846154
7339 6213 0.20000000
7339 6226 0.03846154
7339 6341 0.14285714
7339 6347 0.10000000
7339 6413 0.07692308
7339 6427 0.02777778
7339 6452 0.07142857
7339 6465 0.25000000
7339 6506 0.09090909
7339 6671 0.12500000
7339 6689 0.07142857
7339 6745 0.02272727
7339 6830 0.08333333
7339 7102 0.05263158
7339 7141 0.11111111
7339 7231 0.05263158
7339 7235 0.33333333
7339 7244 0.05555556
7339 7278 0.12500000
7339 7287 0.01587302
7339 7292 0.05263158
7339 7293 0.25000000
7339 7295 0.10000000
7339 7302 0.03030303
7339 7316 0.01351351
7339 7319 0.05882353
7339 7322 0.03030303
7339 7327 0.14285714
7209 12 0.14285714
7209 181 0.09090909
7209 478 0.20000000
7209 1487 0.14285714
7209 1625 0.25000000
7209 1967 0.11111111
7209 2677 0.07692308
7209 2746 0.33333333
7209 3299 1.00000000
7209 3659 0.05000000
7209 4757 0.04347826
7209 4775 0.50000000
7209 6137 0.12500000
7209 7163 0.10000000
7209 8469 0.11111111
7209 10664 1.00000000
7316 12 0.14285714
7316 112 0.02439024
7316 192 0.06250000
7316 513 0.06666667
7316 1152 0.04166667
7316 1240 0.05555556
7316 1241 0.25000000
7316 1382 0.03846154
7316 1444 0.20000000
7316 1447 0.05263158
7316 1769 1.00000000
7316 1864 0.16666667
7316 1906 0.04000000
7316 2007 0.08333333
7316 2077 0.12500000
7316 2371 0.20000000
7316 2542 0.06666667
7316 2576 0.04000000
7316 2649 0.16666667
7316 2657 0.04761905
7316 2674 0.05000000
7316 2747 0.25000000
7316 3084 0.08333333
7316 3514 0.02941176
7316 3638 0.05000000
7316 3648 0.16666667
7316 3991 0.02777778
7316 4239 0.03125000
7316 4335 0.07692308
7316 4357 0.03846154
7316 4386 0.14285714
7316 4409 0.05000000
7316 4467 0.01408451
7316 4474 0.04545455
7316 4488 0.02083333
7316 4532 0.02439024
7316 4568 0.07142857
7316 4664 0.11111111
7316 4703 0.16666667
7316 4719 0.03571429
7316 4733 0.04545455
7316 4913 0.06250000
7316 5082 0.09090909
7316 5239 0.04000000
7316 5404 0.10000000
7316 5499 0.08333333
7316 5547 0.50000000
7316 6015 1.00000000
7316 6022 0.04000000
7316 6181 0.03846154
7316 6213 0.20000000
7316 6226 0.03846154
7316 6378 0.33333333
7316 6427 0.02777778
7316 6452 0.07142857
7316 6506 0.09090909
7316 6689 0.07142857
7316 6745 0.02272727
7316 6911 0.33333333
7316 6969 0.20000000
7316 7102 0.05263158
7316 7219 0.14285714
7316 7231 0.05263158
7316 7235 0.33333333
7316 7244 0.05555556
7316 7280 1.00000000
7316 7287 0.01587302
7316 7302 0.03030303
7316 7312 0.25000000
7316 7313 0.04761905
7316 7339 0.01190476
7316 7322 0.03030303
7316 10678 1.00000000
7316 7319 0.05882353
43 12 0.14285714
43 7372 0.50000000
43 7373 1.00000000
4409 12 0.14285714
4409 513 0.06666667
4409 1447 0.05263158
4409 2328 0.50000000
4409 2657 0.04761905
4409 2674 0.05000000
4409 3991 0.02777778
4409 4157 0.20000000
4409 4239 0.03125000
4409 4357 0.03846154
4409 7316 0.01351351
4409 7322 0.03030303
4409 7313 0.04761905
4409 7339 0.01190476
4409 4719 0.03571429
4409 6181 0.03846154
4409 4869 0.14285714
4409 7102 0.05263158
4409 4568 0.07142857
4409 4467 0.01408451
7340 12 0.14285714
7340 4858 1.00000000
4467 12 0.14285714
4467 69 0.06666667
4467 112 0.02439024
4467 267 0.05555556
4467 1447 0.05263158
4467 1841 0.05263158
4467 1896 0.05882353
4467 1978 1.00000000
4467 1982 0.02127660
4467 2007 0.08333333
4467 2371 0.20000000
4467 2501 0.12500000
4467 2542 0.06666667
4467 2613 0.09090909
4467 2657 0.04761905
4467 2674 0.05000000
4467 3534 0.05555556
4467 3581 0.10000000
4467 3613 0.05555556
4467 3638 0.05000000
4467 3818 0.14285714
4467 3928 0.10000000
4467 3991 0.02777778
4467 4161 0.12500000
4467 4167 0.25000000
4467 4187 0.25000000
4467 4249 0.25000000
4467 4409 0.05000000
4467 4424 0.04545455
4467 7339 0.01190476
4467 4899 0.07142857
4467 9952 1.00000000
4467 6551 0.06666667
4467 6378 0.33333333
4467 7316 0.01351351
4467 9752 0.16666667
4467 7322 0.03030303
4467 4567 0.20000000
4467 5499 0.08333333
4467 4488 0.02083333
4467 9953 1.00000000
4467 4719 0.03571429
4467 4843 0.50000000
4467 5816 0.11111111
