alter ego quoteProb
3 1344 0.05555556
3 1349 0.06666667
3 1352 0.16666667
3 1371 0.33333333
3 1373 0.03571429
3 1412 0.10000000
3 1415 0.11111111
3 1419 0.12500000
3 1440 0.04545455
3 1461 0.33333333
3 1463 0.06666667
3 1501 0.20000000
3 1510 0.11111111
3 1565 0.02439024
3 1577 0.20000000
3 1578 0.12500000
3 1585 0.02564103
3 1609 1.00000000
3 1620 0.50000000
3 1626 0.16666667
3 1649 0.16666667
3 1662 0.50000000
3 1711 1.00000000
3 1713 0.00909091
3 1728 0.25000000
3 1738 0.16666667
3 1748 0.06666667
3 1751 1.00000000
3 1784 1.00000000
3 1793 0.50000000
3 1795 1.00000000
3 1807 0.25000000
3 67 0.00641026
3 321 0.00854701
3 377 0.02173913
30 1 0.02857143
30 31 1.00000000
30 72 0.01298701
30 103 0.00392157
30 132 0.03225806
30 161 0.07692308
30 162 0.14285714
30 392 0.02564103
30 404 0.10000000
30 644 0.01204819
30 679 0.01176471
30 1014 0.05555556
30 1176 0.20000000
30 131 0.03030303
30 254 0.01265823
30 1667 0.03225806
32 1 0.02857143
32 3 0.00561798
32 8 0.01562500
32 9 0.00414938
32 12 0.00704225
32 26 0.04545455
32 33 0.33333333
32 42 0.00564972
32 52 0.02040816
32 58 0.03571429
32 59 0.05555556
32 60 0.04545455
32 63 0.01219512
32 67 0.00641026
32 68 0.02500000
32 72 0.01298701
32 77 1.00000000
32 88 0.02941176
32 105 0.00440529
32 109 0.04166667
32 118 0.04545455
32 125 0.20000000
32 128 0.01176471
32 130 1.00000000
32 144 0.01098901
32 154 0.05263158
32 155 0.04761905
32 164 0.10000000
32 174 0.06250000
32 175 0.02439024
32 177 0.07142857
32 179 0.50000000
32 184 0.05882353
32 185 0.06666667
32 198 0.10000000
32 209 0.02941176
32 219 0.11111111
32 220 0.02173913
32 237 0.20000000
32 243 0.20000000
32 249 0.00581395
32 263 0.01492537
32 281 0.02325581
32 283 0.02439024
32 291 0.07692308
32 308 0.00943396
32 311 0.03333333
32 312 0.07692308
32 317 0.01666667
32 349 0.04166667
32 353 0.02500000
32 358 0.04000000
32 375 0.03703704
32 377 0.02173913
32 378 0.03448276
32 379 0.03846154
32 393 0.01851852
32 396 0.02702703
32 429 0.02631579
32 430 0.04166667
32 443 0.10000000
32 460 0.02564103
32 462 0.03846154
32 474 0.01694915
32 482 0.01298701
32 494 0.06666667
32 518 0.06250000
32 523 0.00990099
32 525 0.03703704
32 527 0.03333333
32 546 0.02272727
32 547 0.02941176
32 598 0.00813008
32 605 0.01282051
32 626 0.01351351
32 632 0.04347826
32 636 0.06250000
32 638 0.00591716
32 640 0.02631579
32 644 0.01204819
32 654 0.01492537
32 673 0.02631579
32 681 0.02040816
32 683 0.03846154
32 697 0.01162791
32 698 0.07142857
32 704 0.00884956
32 708 0.02380952
32 711 0.02083333
32 753 0.01960784
32 773 0.06666667
32 780 0.25000000
32 792 0.03333333
32 799 0.04545455
32 815 0.02127660
32 818 0.11111111
32 825 0.14285714
32 840 0.01075269
32 926 0.10000000
32 938 0.03571429
32 940 0.06250000
32 957 0.25000000
32 983 0.06250000
32 991 0.05000000
32 1005 0.10000000
32 1015 0.11111111
32 1021 0.02631579
32 1034 0.03225806
32 1036 0.04347826
32 1039 0.03030303
32 1042 0.02222222
32 1050 0.04347826
32 1053 0.14285714
32 1068 0.04761905
32 1072 0.02173913
32 1081 0.33333333
32 1093 0.07692308
32 1099 0.25000000
32 1103 0.03030303
32 1127 0.01515152
32 1132 0.04761905
32 1167 0.04000000
32 1183 0.02941176
32 1190 0.02439024
32 1196 0.09090909
32 1211 0.08333333
32 1217 0.03703704
32 1227 0.05263158
32 1231 0.02857143
32 1232 0.50000000
32 1234 0.08333333
32 1238 0.09090909
32 1255 0.01538462
32 1260 0.02857143
32 1281 0.00854701
32 1285 0.02222222
32 1312 0.03448276
32 1336 0.20000000
32 1338 0.02631579
32 1372 0.12500000
32 1385 0.33333333
32 1386 0.25000000
32 1395 0.06250000
32 1403 0.05882353
32 1463 0.06666667
32 1488 0.05555556
32 1497 0.05000000
32 1505 0.14285714
32 1518 0.14285714
32 1519 1.00000000
32 1543 0.01010101
32 1546 0.05555556
32 1565 0.02439024
32 1573 0.05555556
32 1577 0.20000000
32 1580 0.04545455
32 1642 0.11111111
32 1645 0.33333333
32 1647 0.02777778
32 1655 0.06666667
32 1657 0.04545455
32 1665 0.04545455
32 1675 0.07142857
32 1682 0.50000000
32 1683 0.50000000
32 1689 0.33333333
32 1692 0.33333333
32 1710 1.00000000
32 1731 0.12500000
32 1749 0.07142857
32 1781 0.05555556
32 1785 0.50000000
32 1789 0.08333333
32 1791 0.33333333
32 1807 0.25000000
32 1809 0.50000000
32 1829 1.00000000
32 1831 0.12500000
32 1838 1.00000000
32 1856 1.00000000
32 1857 1.00000000
32 1878 0.11111111
32 36 0.01123596
32 41 0.00546448
32 44 0.01369863
32 96 0.04545455
32 101 0.02040816
32 143 0.03030303
32 176 0.00826446
32 194 0.00625000
32 274 0.04347826
32 400 0.00440529
32 431 0.01333333
32 451 0.12500000
32 453 0.16666667
32 520 0.05555556
32 551 0.03846154
32 599 0.04545455
32 713 0.00621118
32 770 0.01098901
32 826 0.20000000
32 859 0.02702703
32 1002 0.14285714
32 1184 0.03333333
32 1373 0.03571429
32 1402 0.01408451
32 1598 0.01075269
36 1 0.02857143
36 3 0.00561798
36 6 0.01538462
36 19 0.00909091
36 32 0.00483092
36 34 0.01754386
36 37 1.00000000
36 40 0.50000000
36 44 0.01369863
36 50 0.02083333
36 55 0.50000000
36 56 0.05882353
36 58 0.03571429
36 60 0.04545455
36 73 0.02777778
36 75 0.08333333
36 81 0.08333333
36 84 0.04545455
36 88 0.02941176
36 89 0.50000000
36 90 0.03333333
36 93 0.16666667
36 99 0.05882353
36 103 0.00392157
36 104 0.12500000
36 105 0.00440529
36 109 0.04166667
36 110 0.50000000
36 112 0.25000000
36 113 1.00000000
36 119 0.07142857
36 124 0.02325581
36 127 0.04000000
36 128 0.01176471
36 129 0.20000000
36 133 0.33333333
36 134 0.16666667
36 147 0.10000000
36 155 0.04761905
36 156 0.50000000
36 189 0.02777778
36 209 0.02941176
36 211 0.03333333
36 214 0.02272727
36 221 0.04347826
36 222 0.14285714
36 236 0.03448276
36 250 0.01587302
36 254 0.01265823
36 259 0.06666667
36 281 0.02325581
36 285 0.05263158
36 291 0.07692308
36 296 0.02631579
36 299 0.03225806
36 317 0.01666667
36 361 0.03846154
36 400 0.00440529
36 401 0.16666667
36 413 0.05882353
36 428 0.33333333
36 511 0.12500000
36 525 0.03703704
36 547 0.02941176
36 597 0.12500000
36 598 0.00813008
36 601 0.08333333
36 614 0.50000000
36 625 0.08333333
36 642 0.02127660
36 644 0.01204819
36 770 0.01098901
36 779 0.04000000
36 828 0.20000000
36 834 0.02173913
36 879 1.00000000
36 940 0.06250000
36 985 0.20000000
36 1033 0.02222222
36 1059 0.11111111
36 1127 0.01515152
36 1269 0.02000000
36 1281 0.00854701
36 1425 0.14285714
36 1713 0.00909091
36 1789 0.08333333
36 523 0.00990099
36 1539 0.01449275
36 1657 0.04545455
42 1 0.02857143
42 3 0.00561798
42 27 0.01960784
42 32 0.00483092
42 41 0.00546448
42 43 0.33333333
42 63 0.01219512
42 69 0.01923077
42 72 0.01298701
42 105 0.00440529
42 132 0.03225806
42 135 0.05000000
42 142 0.02941176
42 144 0.01098901
42 163 0.05263158
42 176 0.00826446
42 194 0.00625000
42 233 0.03448276
42 242 0.02272727
42 249 0.00581395
42 257 0.04347826
42 263 0.01492537
42 288 0.03703704
42 291 0.07692308
42 296 0.02631579
42 302 0.01785714
42 306 0.01724138
42 323 0.00961538
42 325 0.01123596
42 333 0.08333333
42 339 0.02857143
42 344 0.09090909
42 353 0.02500000
42 358 0.04000000
42 374 0.16666667
42 392 0.02564103
42 394 0.02777778
42 415 0.02631579
42 445 0.07692308
42 474 0.01694915
42 475 0.01136364
42 479 0.01960784
42 483 0.03333333
42 488 0.14285714
42 495 0.01515152
42 502 0.01470588
42 538 0.02564103
42 543 0.08333333
42 548 0.08333333
42 573 0.04545455
42 600 0.04545455
42 620 0.03225806
42 626 0.01351351
42 632 0.04347826
42 638 0.00591716
42 640 0.02631579
42 644 0.01204819
42 654 0.01492537
42 669 0.25000000
42 679 0.01176471
42 704 0.00884956
42 716 0.14285714
42 726 0.09090909
42 738 0.06666667
42 752 0.05000000
42 754 0.06250000
42 767 0.20000000
42 781 0.02500000
42 784 0.03846154
42 790 0.16666667
42 794 0.04347826
42 799 0.04545455
42 801 0.08333333
42 815 0.02127660
42 817 0.03333333
42 831 0.03125000
42 840 0.01075269
42 843 0.02222222
42 852 0.04545455
42 919 0.03448276
42 922 0.50000000
42 928 0.02272727
42 942 0.04347826
42 950 0.02439024
42 952 0.05555556
42 955 0.50000000
42 961 0.50000000
42 964 0.05555556
42 995 0.09090909
42 1005 0.10000000
42 1018 0.02564103
42 1031 0.08333333
42 1043 0.08333333
42 1049 0.07142857
42 1050 0.04347826
42 1062 0.06666667
42 1091 0.16666667
42 1097 0.04347826
42 1117 0.04347826
42 1129 0.33333333
42 1139 0.14285714
42 1142 0.03225806
42 1161 0.14285714
42 1183 0.02941176
42 1191 0.25000000
42 1215 0.03225806
42 1224 0.09090909
42 1226 0.25000000
42 1229 1.00000000
42 1255 0.01538462
42 1266 1.00000000
42 1270 0.08333333
42 1280 0.02000000
42 1284 0.03333333
42 1294 0.14285714
42 1302 0.04545455
42 1307 1.00000000
42 1308 0.11111111
42 1309 1.00000000
42 1325 0.10000000
42 1329 0.07692308
42 1334 0.25000000
42 1337 0.50000000
42 1340 0.04761905
42 1346 0.02702703
42 1354 0.14285714
42 1355 0.25000000
42 1356 0.11111111
42 1357 1.00000000
42 1365 0.05555556
42 1381 0.04761905
42 1402 0.01408451
42 1414 0.50000000
42 1415 0.11111111
42 1418 1.00000000
42 1428 1.00000000
42 1440 0.04545455
42 1477 1.00000000
42 1482 0.50000000
42 1487 0.04347826
42 1505 0.14285714
42 1506 1.00000000
42 1507 0.09090909
42 1509 0.03846154
42 1512 1.00000000
42 1526 0.08333333
42 1534 0.33333333
42 1558 0.33333333
42 1559 1.00000000
42 1561 0.25000000
42 1579 0.11111111
42 1582 0.08333333
42 1597 0.33333333
42 1621 0.33333333
42 1622 0.25000000
42 1689 0.33333333
42 1690 0.33333333
42 1691 1.00000000
42 1724 0.04545455
42 1731 0.12500000
42 1744 0.20000000
42 189 0.02777778
42 204 0.01219512
42 294 0.04166667
42 443 0.10000000
42 809 0.01754386
42 986 0.01960784
42 1113 0.01449275
42 1178 0.05555556
42 1190 0.02439024
42 1262 0.11111111
42 1288 0.50000000
42 1313 0.03571429
42 1358 0.07142857
42 1489 0.03448276
42 1521 0.08333333
42 1542 0.05882353
44 1 0.02857143
44 3 0.00561798
44 36 0.01123596
44 14 0.33333333
44 19 0.00909091
44 32 0.00483092
44 34 0.01754386
44 45 1.00000000
44 46 0.20000000
44 48 0.01886792
44 50 0.02083333
44 51 0.01886792
44 59 0.05555556
44 60 0.04545455
44 74 0.01666667
44 75 0.08333333
44 79 0.05882353
44 84 0.04545455
44 88 0.02941176
44 90 0.03333333
44 92 0.33333333
44 95 0.01111111
44 99 0.05882353
44 102 0.04761905
44 103 0.00392157
44 105 0.00440529
44 116 0.50000000
44 117 0.50000000
44 127 0.04000000
44 129 0.20000000
44 141 0.20000000
44 174 0.06250000
44 189 0.02777778
44 211 0.03333333
44 214 0.02272727
44 226 0.25000000
44 228 0.03125000
44 242 0.02272727
44 249 0.00581395
44 290 0.25000000
44 296 0.02631579
44 299 0.03225806
44 308 0.00943396
44 365 0.03703704
44 372 0.00684932
44 373 0.07692308
44 400 0.00440529
44 432 0.14285714
44 456 0.02000000
44 511 0.12500000
44 514 0.02272727
44 597 0.12500000
44 719 0.01851852
44 770 0.01098901
44 834 0.02173913
44 1189 0.01010101
44 1271 0.14285714
44 1406 0.02631579
44 1542 0.05882353
44 1669 0.04166667
44 1713 0.00909091
44 1800 0.50000000
44 1846 1.00000000
44 1850 1.00000000
44 1851 1.00000000
44 1852 0.16666667
44 1866 0.10000000
44 232 0.33333333
44 430 0.04166667
44 523 0.00990099
44 525 0.03703704
44 1598 0.01075269
44 1789 0.08333333
101 1 0.02857143
101 9 0.00414938
101 12 0.00704225
101 34 0.01754386
101 38 0.02564103
101 41 0.00546448
101 51 0.01886792
101 68 0.02500000
101 88 0.02941176
101 100 0.33333333
101 32 0.00483092
101 115 0.25000000
101 118 0.04545455
101 176 0.00826446
101 184 0.05882353
101 190 0.11111111
101 193 0.01694915
101 198 0.10000000
101 208 1.00000000
101 243 0.20000000
101 271 0.08333333
101 282 0.04347826
101 370 0.11111111
101 514 0.02272727
101 515 0.12500000
101 847 0.02272727
101 1002 0.14285714
101 103 0.00392157
101 105 0.00440529
101 124 0.02325581
101 199 0.01515152
101 211 0.03333333
101 214 0.02272727
101 250 0.01587302
101 400 0.00440529
101 423 0.03333333
101 462 0.03846154
101 482 0.01298701
101 496 0.08333333
101 557 0.02857143
101 733 0.01408451
101 770 0.01098901
101 899 0.06666667
101 991 0.05000000
101 1113 0.01449275
101 1269 0.02000000
101 1281 0.00854701
101 1283 0.00657895
101 1381 0.04761905
123 1 0.02857143
123 204 0.01219512
123 400 0.00440529
123 1127 0.01515152
123 1269 0.02000000
132 1 0.02857143
132 3 0.00561798
132 9 0.00414938
132 30 0.06250000
132 41 0.00546448
132 42 0.00564972
132 67 0.00641026
132 103 0.00392157
132 105 0.00440529
132 149 0.05882353
132 162 0.14285714
132 263 0.01492537
132 312 0.07692308
132 318 0.04347826
132 333 0.08333333
132 398 0.01388889
132 449 0.04545455
132 589 0.16666667
132 846 0.16666667
132 1014 0.05555556
132 1039 0.03030303
132 1487 0.04347826
132 1491 0.12500000
132 176 0.00826446
132 189 0.02777778
132 194 0.00625000
132 404 0.10000000
132 423 0.03333333
132 679 0.01176471
132 1038 0.07692308
132 1339 0.02173913
135 1 0.02857143
135 3 0.00561798
135 9 0.00414938
135 42 0.00564972
135 68 0.02500000
135 103 0.00392157
135 105 0.00440529
135 124 0.02325581
135 133 0.33333333
135 1113 0.01449275
135 1356 0.11111111
135 1486 1.00000000
135 250 0.01587302
135 257 0.04347826
135 289 0.01923077
135 357 0.00699301
135 400 0.00440529
135 770 0.01098901
135 1000 0.02857143
135 1713 0.00909091
146 1 0.02857143
146 3 0.00561798
146 6 0.01538462
146 26 0.04545455
146 128 0.01176471
146 308 0.00943396
146 309 0.02000000
146 312 0.07692308
146 679 0.01176471
146 739 0.04347826
159 1 0.02857143
161 1 0.02857143
161 30 0.06250000
161 63 0.01219512
161 162 0.14285714
161 164 0.10000000
161 221 0.04347826
161 323 0.00961538
161 617 0.01369863
161 679 0.01176471
161 1255 0.01538462
161 1487 0.04347826
161 1673 0.14285714
161 713 0.00621118
211 1 0.02857143
211 19 0.00909091
211 36 0.01123596
211 44 0.01369863
211 93 0.16666667
211 103 0.00392157
211 128 0.01176471
211 194 0.00625000
211 85 0.04166667
211 101 0.02040816
211 212 0.01204819
211 213 1.00000000
211 221 0.04347826
211 228 0.03125000
211 232 0.33333333
211 233 0.03448276
211 246 1.00000000
211 251 0.25000000
211 260 0.02000000
211 265 0.11111111
211 284 0.20000000
211 288 0.03703704
211 415 0.02631579
211 525 0.03703704
211 593 0.07142857
211 597 0.12500000
211 673 0.02631579
211 1546 0.05555556
211 1742 0.12500000
211 1281 0.00854701
255 1 0.02857143
281 1 0.02857143
281 3 0.00561798
281 32 0.00483092
281 36 0.01123596
281 67 0.00641026
281 144 0.01098901
281 145 0.04166667
281 254 0.01265823
281 263 0.01492537
281 272 0.04000000
281 252 0.01818182
281 302 0.01785714
281 308 0.00943396
281 314 0.03030303
281 316 0.03030303
281 317 0.01666667
281 323 0.00961538
281 332 0.05263158
281 337 0.02083333
281 352 0.04761905
281 358 0.04000000
281 402 0.04000000
281 561 0.02631579
281 708 0.02380952
281 781 0.02500000
281 1110 0.10000000
281 1190 0.02439024
281 1271 0.14285714
281 1280 0.02000000
281 1281 0.00854701
281 1312 0.03448276
281 1343 0.03333333
281 1580 0.04545455
281 1624 0.01123596
281 1648 0.04347826
281 307 0.05000000
281 377 0.02173913
281 435 0.50000000
281 482 0.01298701
281 546 0.02272727
281 809 0.01754386
281 1018 0.02564103
281 1140 1.00000000
302 1 0.02857143
302 3 0.00561798
302 12 0.00704225
302 19 0.00909091
302 38 0.02564103
302 42 0.00564972
302 51 0.01886792
302 74 0.01666667
302 119 0.07142857
302 128 0.01176471
302 155 0.04761905
302 189 0.02777778
302 193 0.01694915
302 214 0.02272727
302 249 0.00581395
302 254 0.01265823
302 281 0.02325581
302 296 0.02631579
302 118 0.04545455
302 138 0.50000000
302 372 0.00684932
302 393 0.01851852
302 403 0.14285714
302 449 0.04545455
302 456 0.02000000
302 497 0.09090909
302 509 0.01639344
302 557 0.02857143
302 558 1.00000000
302 617 0.01369863
302 652 0.01515152
302 654 0.01492537
302 674 0.04761905
302 704 0.00884956
302 749 0.05000000
302 769 0.08333333
302 799 0.04545455
302 823 0.01587302
302 1000 0.02857143
302 1004 0.03448276
302 1174 0.10000000
302 1185 0.01492537
302 1187 0.05555556
302 1238 0.09090909
302 1392 0.50000000
302 1543 0.01010101
302 1698 0.25000000
302 409 0.03225806
302 605 0.01282051
302 687 0.01408451
302 733 0.01408451
302 739 0.04347826
302 851 0.12500000
302 1033 0.02222222
302 1272 0.04545455
302 1362 0.04545455
312 1 0.02857143
312 3 0.00561798
312 32 0.00483092
312 132 0.03225806
312 146 0.10000000
312 194 0.00625000
312 644 0.01204819
312 851 0.12500000
312 1014 0.05555556
312 1626 0.16666667
312 1728 0.25000000
312 1142 0.03225806
312 1487 0.04347826
323 1 0.02857143
323 3 0.00561798
323 42 0.00564972
323 48 0.01886792
323 67 0.00641026
323 68 0.02500000
323 88 0.02941176
323 102 0.04761905
323 105 0.00440529
323 124 0.02325581
323 161 0.07692308
323 181 0.03846154
323 250 0.01587302
323 281 0.02325581
323 298 0.05555556
323 34 0.01754386
323 73 0.02777778
323 75 0.08333333
323 97 0.01333333
323 98 0.11111111
323 142 0.02941176
323 191 0.01923077
323 234 0.02941176
323 276 0.06250000
323 285 0.05263158
323 289 0.01923077
323 308 0.00943396
323 325 0.01123596
323 333 0.08333333
323 337 0.02083333
323 339 0.02857143
323 340 0.16666667
323 341 0.02173913
323 346 0.02380952
323 350 0.03225806
323 356 0.05263158
323 367 0.05000000
323 372 0.00684932
323 373 0.07692308
323 395 0.20000000
323 400 0.00440529
323 413 0.05882353
323 418 0.05263158
323 421 0.14285714
323 431 0.01333333
323 455 1.00000000
323 456 0.02000000
323 458 1.00000000
323 482 0.01298701
323 514 0.02272727
323 557 0.02857143
323 560 0.03846154
323 617 0.01369863
323 632 0.04347826
323 636 0.06250000
323 637 0.25000000
323 638 0.00591716
323 640 0.02631579
323 642 0.02127660
323 643 0.16666667
323 645 0.04347826
323 646 0.04761905
323 678 0.07692308
323 687 0.01408451
323 704 0.00884956
323 719 0.01851852
323 725 0.02564103
323 728 0.05882353
323 732 0.14285714
323 741 0.05555556
323 753 0.01960784
323 758 0.02325581
323 779 0.04000000
323 834 0.02173913
323 865 0.08333333
323 950 0.02439024
323 966 0.06250000
323 991 0.05000000
323 996 0.11111111
323 999 0.14285714
323 1006 0.05882353
323 1007 1.00000000
323 1014 0.05555556
323 1036 0.04347826
323 1042 0.02222222
323 1044 0.20000000
323 1047 0.25000000
323 1073 1.00000000
323 1083 0.07692308
323 1124 0.20000000
323 1164 1.00000000
323 1235 0.11111111
323 1267 0.33333333
323 1283 0.00657895
323 1297 0.08333333
323 1339 0.02173913
323 1347 1.00000000
323 1449 0.05000000
323 342 0.01515152
323 430 0.04166667
323 770 0.01098901
323 810 0.03448276
323 1113 0.01449275
323 1237 0.06666667
397 1 0.02857143
477 1 0.02857143
477 3 0.00561798
477 9 0.00414938
477 317 0.01666667
477 526 0.50000000
477 1271 0.14285714
477 1329 0.07692308
477 482 0.01298701
652 1 0.02857143
652 3 0.00561798
652 9 0.00414938
652 27 0.01960784
652 52 0.02040816
652 72 0.01298701
652 73 0.02777778
652 103 0.00392157
652 105 0.00440529
652 190 0.11111111
652 194 0.00625000
652 199 0.01515152
652 214 0.02272727
652 266 0.01351351
652 277 0.00952381
652 302 0.01785714
652 322 0.08333333
652 372 0.00684932
652 389 0.01449275
652 394 0.02777778
652 513 0.01724138
652 525 0.03703704
652 571 0.12500000
652 574 0.14285714
652 585 0.20000000
652 598 0.00813008
652 615 0.01612903
652 642 0.02127660
652 35 0.50000000
652 69 0.01923077
652 115 0.25000000
652 149 0.05882353
652 215 0.12500000
652 265 0.11111111
652 278 0.04761905
652 283 0.02439024
652 324 0.11111111
652 460 0.02564103
652 495 0.01515152
652 534 0.12500000
652 654 0.01492537
652 659 0.06666667
652 707 0.04761905
652 753 0.01960784
652 756 1.00000000
652 761 0.14285714
652 822 0.07692308
652 831 0.03125000
652 862 0.06666667
652 928 0.02272727
652 954 0.20000000
652 1015 0.11111111
652 1016 0.50000000
652 1071 0.12500000
652 1130 0.05555556
652 1208 0.10000000
652 1317 0.05000000
652 1372 0.12500000
652 1565 0.02439024
652 1624 0.01123596
652 1629 0.10000000
652 1644 0.02325581
652 1713 0.00909091
652 1728 0.25000000
652 986 0.01960784
652 1246 0.02777778
856 1 0.02857143
856 377 0.02173913
856 555 0.01587302
856 626 0.01351351
856 7 0.20000000
856 50 0.02083333
856 122 0.20000000
856 1117 0.04347826
856 1176 0.20000000
856 1398 0.25000000
856 1540 0.02631579
1014 1 0.02857143
1014 26 0.04545455
1014 30 0.06250000
1014 132 0.03225806
1014 277 0.00952381
1014 308 0.00943396
1014 312 0.07692308
1014 323 0.00961538
1014 372 0.00684932
1014 474 0.01694915
1014 592 0.04347826
1014 638 0.00591716
1014 851 0.12500000
1014 1020 0.50000000
1014 1046 0.33333333
1014 1194 0.50000000
1014 1313 0.03571429
1014 1487 0.04347826
1271 1 0.02857143
1271 44 0.01369863
1271 63 0.01219512
1271 281 0.02325581
1271 477 0.12500000
1271 753 0.01960784
1271 1329 0.07692308
1312 1 0.02857143
1312 9 0.00414938
1312 12 0.00704225
1312 32 0.00483092
1312 105 0.00440529
1312 127 0.04000000
1312 234 0.02941176
1312 249 0.00581395
1312 281 0.02325581
1312 308 0.00943396
1312 431 0.01333333
1312 870 0.11111111
1312 1013 0.05555556
1312 1185 0.01492537
1312 1285 0.02222222
1312 103 0.00392157
1312 456 0.02000000
1312 1091 0.16666667
1312 1313 0.03571429
1312 1332 0.02702703
1312 1344 0.05555556
1312 1387 0.05882353
1312 1434 0.03225806
1312 1543 0.01010101
1312 1545 0.07142857
1312 1656 0.33333333
1312 1667 0.03225806
1312 1756 0.03225806
1312 1713 0.00909091
1440 1 0.02857143
1440 3 0.00561798
1440 12 0.00704225
1440 42 0.00564972
1440 43 0.33333333
1440 288 0.03703704
1440 494 0.06666667
1440 687 0.01408451
1440 852 0.04545455
1440 1018 0.02564103
1440 1075 0.16666667
1440 1105 0.08333333
1440 1183 0.02941176
1440 438 0.06666667
1440 1419 0.12500000
1440 1495 1.00000000
1440 1509 0.03846154
1440 1517 0.05263158
1440 1540 0.02631579
1440 1647 0.02777778
1440 1748 0.06666667
1440 1782 1.00000000
1626 1 0.02857143
1626 3 0.00561798
1626 312 0.07692308
1626 1487 0.04347826
1626 1624 0.01123596
1626 1783 0.02941176
1655 1 0.02857143
1655 9 0.00414938
1655 32 0.00483092
1655 48 0.01886792
1655 105 0.00440529
1655 249 0.00581395
1655 308 0.00943396
1655 346 0.02380952
1655 719 0.01851852
1655 741 0.05555556
1655 1397 0.08333333
1655 1598 0.01075269
1655 1641 0.05882353
1655 1669 0.04166667
1655 1756 0.03225806
1675 1 0.02857143
1675 32 0.00483092
1675 67 0.00641026
1675 105 0.00440529
1675 582 0.05263158
1675 847 0.02272727
1675 1042 0.02222222
1675 1543 0.01010101
